game_id,team_id,type
331003005,2,away
331006003,3,home
331006003,18,away
331006004,4,home
331006004,17,away
331006006,6,home
331006006,7,away
331006009,8,away
331006009,9,home
331006010,12,away
331006010,10,home
331006011,11,home
331006011,26,away
331006013,24,away
331006013,13,home
331006014,30,away
331006014,14,home
331006015,33,away
331006015,15,home
331006019,21,away
331006019,19,home
331006022,22,home
331006022,29,away
331006025,34,away
331006025,25,home
331007001,1,home
331007001,20,away
331010003,3,home
331010003,19,away
331013002,4,away
331013002,2,home
331013005,5,home
331013005,8,away
331013006,28,away
331013006,6,home
331013007,7,home
331013007,30,away
331013012,13,away
331013012,12,home
331013016,29,away
331013016,16,home
331013017,18,away
331013017,17,home
331013020,20,home
331013020,23,away
331013025,22,away
331013025,25,home
331013026,10,away
331013026,26,home
331013027,27,home
331013027,21,away
331013033,33,home
331013033,9,away
331013034,34,home
331013034,14,away
331014024,24,home
331014024,11,away
331017022,22,home
331017022,26,away
331020001,1,home
331020001,27,away
331020008,8,home
331020008,4,away
331020009,5,away
331020009,9,home
331020010,10,home
331020010,25,away
331020011,11,home
331020011,7,away
331020012,34,away
331020012,12,home
331020015,2,away
331020015,15,home
331020020,17,away
331020020,20,home
331020021,21,home
331020021,6,away
331020023,33,away
331020023,23,home
331020028,3,away
331020028,28,home
331020029,14,away
331020029,29,home
331020030,24,away
331020030,30,home
331021019,16,away
331021019,19,home
331024027,29,away
331024027,27,home
331027004,20,away
331027004,4,home
331027007,7,home
331027007,28,away
331027008,8,home
331027008,6,away
331027012,12,home
331027012,5,away
331027013,23,away
331027013,13,home
331027016,16,home
331027016,9,away
331027017,17,home
331027017,15,away
331027018,18,home
331027018,2,away
331027021,19,away
331027021,21,home
331027022,22,home
331027022,1,away
331027030,30,home
331027030,25,away
331028014,14,home
331028014,26,away
331031015,15,home
331031015,4,away
331103002,12,away
331103002,2,home
331103005,33,away
331103005,5,home
331103006,16,away
331103006,6,home
331103013,21,away
331103013,13,home
331103014,10,away
331103014,14,home
331103017,17,home
331103017,23,away
331103020,18,away
331103020,20,home
331103026,26,home
331103026,27,away
331103028,28,home
331103028,24,away
331103029,1,away
331103029,29,home
331103034,11,away
331103034,34,home
331104009,3,away
331104009,9,home
331107016,28,away
331107016,16,home
331110001,1,home
331110001,26,away
331110003,8,away
331110003,3,home
331110009,21,away
331110009,9,home
331110010,30,away
331110010,10,home
331110011,14,away
331110011,11,home
331110018,18,home
331110018,6,away
331110019,19,home
331110019,13,away
331110022,22,home
331110022,34,away
331110023,23,home
331110023,2,away
331110024,7,away
331110024,24,home
331110025,29,away
331110025,25,home
331110033,33,home
331110033,4,away
331111027,27,home
331111027,15,away
331114010,10,home
331114010,11,away
331117002,20,away
331117002,2,home
331117003,33,away
331117003,3,home
331117004,5,away
331117004,4,home
331117007,12,away
331117007,7,home
331117015,24,away
331117015,15,home
331117018,25,away
331117018,18,home
331117019,19,home
331117019,9,away
331117021,21,home
331117021,28,away
331117023,23,home
331117023,8,away
331117026,26,home
331117026,16,away
331117027,27,home
331117027,1,away
331117030,30,home
331117030,22,away
331117034,34,home
331117034,13,away
331118029,29,home
331118029,17,away
331121001,18,away
331121001,1,home
331124005,23,away
331124005,5,home
331124008,8,home
331124008,27,away
331124009,9,home
331124009,16,away
331124012,12,home
331124012,24,away
331124013,10,away
331124013,13,home
331124014,14,home
331124014,3,away
331124015,15,home
331124015,29,away
331124017,17,home
331124017,7,away
331124019,19,home
331124019,6,away
331124022,22,home
331124022,11,away
331124033,20,away
331124033,33,home
331124034,30,away
331124034,34,home
331125028,25,away
331125028,28,home
331128006,6,home
331128006,13,away
331128008,8,home
331128008,9,away
331128033,33,home
331128033,23,away
331201002,2,home
331201002,1,away
331201005,5,home
331201005,30,away
331201011,10,away
331201011,11,home
331201012,7,away
331201012,12,home
331201016,16,home
331201016,3,away
331201020,15,away
331201020,20,home
331201021,22,away
331201021,21,home
331201024,24,home
331201024,4,away
331201025,25,home
331201025,14,away
331201028,28,home
331201028,19,away
331201029,29,home
331201029,27,away
331201034,34,home
331201034,17,away
331202026,26,home
331202026,18,away
331205030,30,home
331205030,34,away
331208004,11,away
331208004,4,home
331208007,10,away
331208007,7,home
331208009,1,away
331208009,9,home
331208017,5,away
331208017,17,home
331208018,29,away
331208018,18,home
331208020,20,home
331208020,13,away
331208021,8,away
331208021,21,home
331208022,14,away
331208022,22,home
331208023,15,away
331208023,23,home
331208024,24,home
331208024,19,away
331208025,26,away
331208025,25,home
331208027,2,away
331208027,27,home
331208028,28,home
331208028,12,away
331208033,33,home
331208033,16,away
331209003,6,away
331209003,3,home
331212007,24,away
331212007,7,home
331215001,28,away
331215001,1,home
331215005,5,home
331215005,3,away
331215006,9,away
331215006,6,home
331215010,22,away
331215010,10,home
331215011,34,away
331215011,11,home
331215013,12,away
331215013,13,home
331215014,18,away
331215014,14,home
331215015,15,home
331215015,17,away
331215016,16,home
331215016,21,away
331215019,19,home
331215019,26,away
331215023,23,home
331215023,4,away
331215027,25,away
331215027,27,home
331215029,29,home
331215029,20,away
331215030,30,home
331215030,2,away
331216008,8,home
331216008,33,away
331222002,2,home
331222002,15,away
331222004,16,away
331222004,4,home
331222008,19,away
331222008,8,home
331222009,9,home
331222009,23,away
331222012,11,away
331222012,12,home
331222014,14,home
331222014,27,away
331222020,20,home
331222020,5,away
331222021,3,away
331222021,21,home
331222024,24,home
331222024,13,away
331222026,22,away
331222026,26,home
331222028,28,home
331222028,6,away
331222029,18,away
331222029,29,home
331222030,30,home
331222030,10,away
331222033,33,home
331222033,17,away
331222034,7,away
331222034,34,home
331223025,1,away
331223025,25,home
331229001,29,away
331229001,1,home
331229003,9,away
331229003,3,home
331229004,4,home
331229004,33,away
331229006,6,home
331229006,21,away
331229010,10,home
331229010,34,away
331229011,11,home
331229011,30,away
331229013,7,away
331229013,13,home
331229015,15,home
331229015,20,away
331229016,8,away
331229016,16,home
331229017,2,away
331229017,17,home
331229018,18,home
331229018,27,away
331229019,28,away
331229019,19,home
331229022,25,away
331229022,22,home
331229023,23,home
331229023,5,away
331229024,12,away
331229024,24,home
331229026,26,home
331229026,14,away
340104011,11,home
340104011,12,away
340104021,21,home
340104021,18,away
340105004,4,home
340105004,24,away
340105009,9,home
340105009,25,away
340111017,11,away
340111017,17,home
340111026,18,away
340111026,26,home
340112007,7,home
340112007,24,away
340112029,29,home
340112029,25,away
340119007,17,away
340119007,7,home
340119026,25,away
340119026,26,home
340126035,35,home
340126035,36,away
340202007,7,home
340202007,26,away
400554194,1,home
400554194,27,away
400554195,2,home
400554195,24,away
400554196,23,away
400554196,33,home
400554197,9,home
400554197,16,away
400554198,2,home
400554198,15,away
400554199,14,home
400554199,6,away
400554200,29,home
400554200,3,away
400554201,19,away
400554201,28,home
400554202,28,home
400554202,30,away
400554203,28,away
400554203,21,home
400554204,10,home
400554204,5,away
400554205,21,home
400554205,14,away
400554206,6,away
400554206,10,home
400554207,3,home
400554207,9,away
400554208,19,home
400554208,34,away
400554209,19,home
400554209,1,away
400554210,27,away
400554210,18,home
400554211,22,away
400554211,19,home
400554212,2,away
400554212,34,home
400554213,16,away
400554213,18,home
400554214,26,home
400554214,9,away
400554215,18,away
400554215,1,home
400554216,11,away
400554216,34,home
400554217,14,home
400554217,16,away
400554218,24,away
400554218,7,home
400554219,17,home
400554219,20,away
400554220,1,home
400554220,3,away
400554221,5,away
400554221,23,home
400554222,30,away
400554222,10,home
400554223,21,home
400554223,30,away
400554224,1,home
400554224,8,away
400554225,33,away
400554225,27,home
400554226,13,away
400554226,20,home
400554227,12,home
400554227,14,away
400554228,33,home
400554228,1,away
400554229,33,home
400554229,4,away
400554230,10,home
400554230,34,away
400554231,7,away
400554231,20,home
400554232,2,away
400554232,3,home
400554233,28,home
400554233,10,away
400554234,6,home
400554234,34,away
400554235,16,home
400554235,17,away
400554236,8,home
400554236,2,away
400554237,10,away
400554237,4,home
400554238,10,away
400554238,11,home
400554239,11,home
400554239,33,away
400554240,33,away
400554240,5,home
400554241,5,home
400554241,18,away
400554242,1,away
400554242,16,home
400554243,23,away
400554243,30,home
400554244,9,away
400554244,8,home
400554245,4,home
400554245,1,away
400554246,22,away
400554246,7,home
400554247,11,away
400554247,30,home
400554248,29,away
400554248,33,home
400554249,29,home
400554249,8,away
400554250,17,home
400554250,13,away
400554251,12,away
400554251,25,home
400554252,8,away
400554252,20,home
400554253,22,home
400554253,25,away
400554254,27,home
400554254,16,away
400554255,16,home
400554255,8,away
400554256,28,away
400554256,34,home
400554257,14,home
400554257,26,away
400554258,29,home
400554258,26,away
400554259,17,away
400554259,2,home
400554260,10,away
400554260,12,home
400554261,5,away
400554261,30,home
400554262,15,home
400554262,17,away
400554263,29,away
400554263,4,home
400554264,33,away
400554264,4,home
400554265,4,away
400554265,11,home
400554266,27,home
400554266,29,away
400554267,15,away
400554267,30,home
400554268,16,away
400554268,2,home
400554269,25,away
400554269,6,home
400554270,15,away
400554270,3,home
400554271,18,away
400554271,8,home
400554272,3,away
400554272,17,home
400554273,11,away
400554273,7,home
400554274,27,home
400554274,14,away
400554275,20,away
400554275,24,home
400554276,26,home
400554276,7,away
400554277,17,home
400554277,4,away
400554278,26,away
400554278,24,home
400554279,27,away
400554279,23,home
400554280,12,away
400554280,15,home
400554281,8,home
400554281,3,away
400554282,28,home
400554282,26,away
400554283,29,home
400554283,23,away
400554284,34,away
400554284,13,home
400554285,6,home
400554285,21,away
400554286,13,home
400554286,15,away
400554287,20,away
400554287,9,home
400554288,3,away
400554288,20,home
400554289,25,home
400554289,26,away
400554290,30,away
400554290,24,home
400554291,7,home
400554291,12,away
400554292,28,away
400554292,11,home
400554293,13,home
400554293,12,away
400554294,9,home
400554294,29,away
400554295,23,away
400554295,5,home
400554296,8,home
400554296,19,away
400554297,12,away
400554297,24,home
400554298,2,away
400554298,20,home
400554299,15,home
400554299,9,away
400554300,22,away
400554300,13,home
400554301,22,home
400554301,24,away
400554302,13,home
400554302,24,away
400554303,22,home
400554303,21,away
400554304,6,home
400554304,19,away
400554305,6,away
400554305,26,home
400554306,13,away
400554306,5,home
400554307,7,home
400554307,25,away
400554308,28,away
400554308,22,home
400554309,18,away
400554309,29,home
400554310,11,away
400554310,23,home
400554311,23,home
400554311,34,away
400554312,19,away
400554312,21,home
400554313,18,home
400554313,9,away
400554314,3,away
400554314,25,home
400554315,25,home
400554315,21,away
400554316,10,away
400554316,34,home
400554317,5,away
400554317,1,home
400554318,21,away
400554318,11,home
400554319,6,home
400554319,18,away
400554320,10,away
400554320,21,home
400554321,5,away
400554321,2,home
400554322,8,away
400554322,17,home
400554323,24,away
400554323,33,home
400554324,16,home
400554324,9,away
400554325,12,home
400554325,17,away
400554326,30,away
400554326,11,home
400554327,19,away
400554327,30,home
400554328,4,home
400554328,5,away
400554329,4,away
400554329,34,home
400554330,27,home
400554330,4,away
400554331,20,away
400554331,2,home
400554332,2,home
400554332,12,away
400554333,3,home
400554333,27,away
400554334,27,away
400554334,5,home
400554335,25,away
400554335,14,home
400554336,28,away
400554336,6,home
400554337,6,home
400554337,22,away
400554338,2,away
400554338,15,home
400554339,34,home
400554339,21,away
400554340,16,away
400554340,3,home
400554341,20,away
400554341,12,home
400554342,22,away
400554342,14,home
400554343,34,away
400554343,5,home
400554344,30,away
400554344,4,home
400554345,21,away
400554345,9,home
400554346,23,away
400554346,1,home
400554347,24,away
400554347,15,home
400554348,12,home
400554348,26,away
400554349,6,away
400554349,3,home
400554350,19,home
400554350,28,away
400554351,16,home
400554351,28,away
400554352,1,away
400554352,29,home
400554353,15,away
400554353,17,home
400554354,13,away
400554354,14,home
400554355,15,away
400554355,8,home
400554356,10,away
400554356,30,home
400554357,26,home
400554357,22,away
400554358,6,away
400554358,30,home
400554359,18,away
400554359,23,home
400554360,24,home
400554360,14,away
400554361,25,home
400554361,24,away
400554362,18,home
400554362,25,away
400554363,29,away
400554363,16,home
400554364,7,home
400554364,15,away
400554365,25,home
400554365,28,away
400554366,28,home
400554366,21,away
400554367,33,home
400554367,10,away
400554368,22,away
400554368,1,home
400554369,6,away
400554369,19,home
400554370,20,home
400554370,23,away
400554371,17,away
400554371,9,home
400554372,27,home
400554372,1,away
400554373,15,home
400554373,16,away
400554374,4,home
400554374,23,away
400554375,18,home
400554375,4,away
400554376,12,home
400554376,13,away
400554377,14,away
400554377,25,home
400554378,28,home
400554378,27,away
400554379,28,home
400554379,14,away
400554380,11,home
400554380,34,away
400554381,17,home
400554381,7,away
400554382,30,away
400554382,33,home
400554383,14,home
400554383,7,away
400554384,19,away
400554384,10,home
400554385,13,away
400554385,26,home
400554386,9,away
400554386,2,home
400554387,19,home
400554387,25,away
400554388,29,away
400554388,18,home
400554389,23,home
400554389,33,away
400554390,27,away
400554390,29,home
400554391,13,away
400554391,24,home
400554392,4,away
400554392,5,home
400554393,19,home
400554393,11,away
400554394,18,home
400554394,33,away
400554395,7,away
400554395,12,home
400554396,7,away
400554396,13,home
400554397,14,away
400554397,22,home
400554398,34,home
400554398,33,away
400554399,20,home
400554399,15,away
400554400,19,away
400554400,26,home
400554401,8,away
400554401,3,home
400554402,29,home
400554402,5,away
400554403,3,away
400554403,9,home
400554404,1,home
400554404,29,away
400554405,33,home
400554405,5,away
400554406,18,home
400554406,1,away
400554407,28,home
400554407,6,away
400554408,21,home
400554408,29,away
400554409,11,away
400554409,10,home
400554410,27,home
400554410,9,away
400554411,9,home
400554411,8,away
400554412,34,home
400554412,30,away
400554413,24,away
400554413,12,home
400554414,8,away
400554414,22,home
400554415,8,home
400554415,16,away
400554416,16,home
400554416,20,away
400554417,17,away
400554417,11,home
400554418,10,home
400554418,20,away
400554419,33,away
400554419,15,home
400554420,24,home
400554420,7,away
400554421,10,home
400554421,23,away
400554422,11,away
400554422,5,home
400554423,25,away
400554423,26,home
400554424,8,home
400554424,27,away
400554425,21,home
400554425,6,away
400554426,34,away
400554426,30,home
400554427,18,away
400554427,3,home
400554428,7,home
400554428,2,away
400554429,22,home
400554429,12,away
400554430,21,home
400554430,26,away
400554431,13,home
400554431,25,away
400554432,17,away
400554432,24,home
400554433,9,home
400554433,1,away
400554434,23,home
400554434,12,away
400554435,20,away
400554435,15,home
400554436,17,away
400554436,20,home
400554437,16,home
400554437,3,away
400554438,17,home
400554438,2,away
400554439,14,home
400554439,19,away
400554440,19,home
400554440,21,away
400554441,4,away
400554441,23,home
400554442,13,home
400554442,2,away
400554443,18,away
400554443,27,home
400554444,6,home
400554444,11,away
400554445,7,home
400554445,13,away
400554446,22,away
400554446,25,home
400554447,22,home
400554447,26,away
400554448,14,away
400554448,26,home
400554449,4,home
400554449,7,away
400607990,2,home
400607990,20,away
400749027,17,away
400749027,26,home
400749511,33,away
400749511,23,home
400749512,29,home
400749512,22,away
400749513,11,home
400749513,4,away
400749514,8,away
400749514,6,home
400749515,17,home
400749515,33,away
400749516,29,away
400749516,26,home
400749517,7,home
400749517,11,away
400749518,9,home
400749518,6,away
400749519,26,home
400749519,9,away
400749520,17,home
400749520,11,away
400749554,35,home
400749554,36,away
400761514,15,home
400761514,20,away
400761515,30,home
400761515,2,away
400761516,8,away
400761516,12,home
400791484,28,away
400791484,19,home
400791485,17,home
400791485,23,away
400791486,20,home
400791486,2,away
400791487,34,home
400791487,11,away
400791488,12,home
400791488,3,away
400791489,9,away
400791489,3,home
400791490,8,away
400791490,9,home
400791491,6,home
400791491,1,away
400791492,26,away
400791492,4,home
400791493,34,home
400791493,12,away
400791494,27,home
400791494,6,away
400791495,28,away
400791495,1,home
400791496,10,home
400791496,11,away
400791497,20,home
400791497,5,away
400791498,27,home
400791498,30,away
400791499,10,home
400791499,29,away
400791500,5,home
400791500,13,away
400791501,24,away
400791501,13,home
400791502,13,away
400791502,10,home
400791503,26,away
400791503,25,home
400791504,2,away
400791504,12,home
400791505,27,away
400791505,11,home
400791506,19,away
400791506,28,home
400791507,8,home
400791507,21,away
400791508,21,home
400791508,28,away
400791509,6,home
400791509,29,away
400791510,9,home
400791510,3,away
400791511,28,home
400791511,27,away
400791512,18,away
400791512,34,home
400791513,22,home
400791513,16,away
400791514,16,away
400791514,1,home
400791515,20,home
400791515,17,away
400791516,14,away
400791516,4,home
400791517,1,away
400791517,10,home
400791518,34,away
400791518,10,home
400791519,24,away
400791519,30,home
400791520,11,home
400791520,18,away
400791521,5,away
400791521,12,home
400791522,15,away
400791522,20,home
400791523,8,home
400791523,16,away
400791524,21,home
400791524,2,away
400791525,15,home
400791525,11,away
400791526,22,away
400791526,25,home
400791527,23,away
400791527,12,home
400791528,18,home
400791528,30,away
400791529,5,away
400791529,14,home
400791530,5,home
400791530,25,away
400791531,25,away
400791531,8,home
400791532,26,home
400791532,23,away
400791533,34,away
400791533,15,home
400791534,14,home
400791534,8,away
400791535,2,home
400791535,6,away
400791536,17,home
400791536,20,away
400791537,7,home
400791537,17,away
400791538,27,home
400791538,3,away
400791539,27,home
400791539,18,away
400791540,24,home
400791540,13,away
400791541,2,home
400791541,11,away
400791542,18,away
400791542,21,home
400791543,14,home
400791543,3,away
400791544,15,away
400791544,28,home
400791545,33,home
400791545,5,away
400791546,33,home
400791546,4,away
400791547,30,home
400791547,29,away
400791548,9,home
400791548,14,away
400791549,28,home
400791549,18,away
400791550,14,home
400791550,26,away
400791551,10,home
400791551,2,away
400791552,21,home
400791552,15,away
400791553,17,home
400791553,30,away
400791554,22,away
400791554,8,home
400791555,18,away
400791555,22,home
400791556,5,away
400791556,23,home
400791557,29,home
400791557,18,away
400791558,24,home
400791558,8,away
400791559,17,away
400791559,6,home
400791560,7,away
400791560,13,home
400791561,5,home
400791561,33,away
400791562,10,away
400791562,20,home
400791563,1,home
400791563,29,away
400791564,6,away
400791564,19,home
400791565,19,away
400791565,16,home
400791566,4,home
400791566,23,away
400791567,21,away
400791567,29,home
400791568,8,home
400791568,9,away
400791569,14,away
400791569,26,home
400791570,17,away
400791570,34,home
400791571,22,home
400791571,9,away
400791572,19,home
400791572,20,away
400791573,30,home
400791573,11,away
400791574,33,away
400791574,22,home
400791575,33,home
400791575,23,away
400791576,14,home
400791576,22,away
400791577,24,away
400791577,12,home
400791578,7,home
400791578,4,away
400791579,27,home
400791579,1,away
400791580,3,home
400791580,28,away
400791581,33,home
400791581,30,away
400791582,27,home
400791582,10,away
400791583,20,home
400791583,21,away
400791584,19,home
400791584,25,away
400791585,4,away
400791585,13,home
400791586,13,home
400791586,16,away
400791587,7,home
400791587,33,away
400791588,23,away
400791588,24,home
400791589,27,away
400791589,34,home
400791590,6,home
400791590,19,away
400791591,17,away
400791591,19,home
400791592,16,home
400791592,24,away
400791593,18,home
400791593,1,away
400791594,14,home
400791594,23,away
400791595,12,away
400791595,7,home
400791596,21,away
400791596,1,home
400791597,22,home
400791597,25,away
400791598,20,home
400791598,28,away
400791599,26,home
400791599,22,away
400791600,25,home
400791600,16,away
400791601,17,home
400791601,15,away
400791602,18,home
400791602,29,away
400791603,20,away
400791603,2,home
400791604,1,away
400791604,29,home
400791605,27,away
400791605,1,home
400791606,26,away
400791606,16,home
400791607,15,home
400791607,17,away
400791608,7,home
400791608,13,away
400791609,22,away
400791609,5,home
400791610,29,home
400791610,27,away
400791611,34,away
400791611,2,home
400791612,6,away
400791612,9,home
400791613,14,home
400791613,25,away
400791614,18,away
400791614,1,home
400791615,15,home
400791615,33,away
400791616,33,home
400791616,26,away
400791617,4,home
400791617,33,away
400791618,18,home
400791618,19,away
400791619,4,away
400791619,5,home
400791620,5,home
400791620,23,away
400791621,23,home
400791621,22,away
400791622,4,home
400791622,34,away
400791623,2,away
400791623,15,home
400791624,12,home
400791624,7,away
400791625,12,away
400791625,16,home
400791626,3,away
400791626,26,home
400791627,4,away
400791627,2,home
400791628,34,away
400791628,29,home
400791629,8,home
400791629,3,away
400791630,23,home
400791630,25,away
400791631,7,away
400791631,8,home
400791632,10,away
400791632,30,home
400791633,5,home
400791633,7,away
400791634,18,home
400791634,27,away
400791635,12,away
400791635,9,home
400791636,13,away
400791636,8,home
400791637,30,home
400791637,34,away
400791638,16,home
400791638,8,away
400791639,15,away
400791639,10,home
400791640,1,home
400791640,11,away
400791641,15,home
400791641,19,away
400791642,3,home
400791642,16,away
400791643,10,home
400791643,30,away
400791644,34,home
400791644,30,away
400791645,11,home
400791645,10,away
400791646,24,away
400791646,33,home
400791647,3,home
400791647,25,away
400791648,13,away
400791648,12,home
400791649,4,away
400791649,23,home
400791650,14,home
400791650,27,away
400791651,6,home
400791651,28,away
400791652,7,away
400791652,24,home
400791653,34,home
400791653,10,away
400791654,19,home
400791654,21,away
400791655,13,home
400791655,12,away
400791656,20,away
400791656,6,home
400791657,20,away
400791657,13,home
400791658,21,away
400791658,17,home
400791659,3,home
400791659,8,away
400791660,3,away
400791660,16,home
400791661,3,home
400791661,22,away
400791662,33,away
400791662,23,home
400791663,26,home
400791663,29,away
400791664,17,away
400791664,2,home
400791665,34,home
400791665,20,away
400791666,24,away
400791666,4,home
400791667,9,home
400791667,24,away
400791668,21,home
400791668,27,away
400791669,10,away
400791669,5,home
400791670,33,away
400791670,25,home
400791671,30,away
400791671,11,home
400791672,1,away
400791672,19,home
400791673,3,home
400791673,7,away
400791674,17,away
400791674,11,home
400791675,14,away
400791675,28,home
400791676,19,away
400791676,21,home
400791677,9,away
400791677,16,home
400791678,19,away
400791678,2,home
400791679,33,home
400791679,14,away
400791680,15,away
400791680,30,home
400791681,26,away
400791681,6,home
400791682,11,away
400791682,23,home
400791683,16,away
400791683,9,home
400791684,9,away
400791684,7,home
400791685,1,away
400791685,30,home
400791686,6,away
400791686,28,home
400791687,24,away
400791687,7,home
400791688,34,away
400791688,11,home
400791689,26,away
400791689,22,home
400791690,29,home
400791690,11,away
400791691,14,away
400791691,25,home
400791692,21,home
400791692,22,away
400791693,19,home
400791693,29,away
400791694,17,home
400791694,10,away
400791695,2,away
400791695,28,home
400791696,12,away
400791696,33,home
400791697,5,away
400791697,26,home
400791698,5,away
400791698,4,home
400791699,9,away
400791699,13,home
400791700,9,away
400791700,29,home
400791701,27,home
400791701,29,away
400791702,33,away
400791702,13,home
400791703,15,home
400791703,6,away
400791704,21,away
400791704,28,home
400791705,6,away
400791705,21,home
400791706,13,away
400791706,3,home
400791707,29,home
400791707,28,away
400791708,9,home
400791708,26,away
400791709,34,away
400791709,1,home
400791710,4,away
400791710,22,home
400791711,11,home
400791711,20,away
400791712,12,away
400791712,4,home
400791713,25,away
400791713,26,home
400791714,5,away
400791714,24,home
400791715,12,away
400791715,24,home
400791716,25,home
400791716,9,away
400791717,17,home
400791717,2,away
400791718,22,home
400791718,14,away
400791719,16,away
400791719,7,home
400791720,18,home
400791720,6,away
400791721,17,home
400791721,28,away
400791722,10,away
400791722,18,home
400791723,7,away
400791723,23,home
400791724,15,away
400791724,24,home
400791725,2,home
400791725,15,away
400791726,4,away
400791726,25,home
400791727,14,away
400791727,16,home
400791728,30,away
400791728,20,home
400791729,8,away
400791729,18,home
400791730,13,away
400791730,23,home
400791731,19,away
400791731,27,home
400791732,1,away
400791732,25,home
400791733,7,away
400791733,11,home
400791734,21,away
400791734,6,home
400791735,24,home
400791735,3,away
400791741,26,home
400791741,8,away
400820428,4,home
400820428,23,away
400820429,34,home
400820429,12,away
400820430,28,home
400820430,9,away
400820431,26,away
400820431,16,home
400820432,12,away
400820432,17,home
400820433,9,away
400820433,22,home
400820434,7,home
400820434,23,away
400820435,26,away
400820435,29,home
400820436,17,away
400820436,7,home
400820437,29,home
400820437,22,away
400820438,7,home
400820438,29,away
400858208,36,home
400858208,35,away
400874428,12,home
400874428,13,away
400874429,3,away
400874429,9,home
400874483,25,home
400874483,22,away
400874484,7,home
400874484,29,away
400874485,21,home
400874485,19,away
400874486,9,away
400874486,30,home
400874487,4,away
400874487,23,home
400874488,10,away
400874488,8,home
400874489,2,home
400874489,15,away
400874490,19,away
400874490,14,home
400874491,18,away
400874491,12,home
400874492,11,away
400874492,10,home
400874493,16,away
400874493,21,home
400874494,4,home
400874494,5,away
400874495,16,away
400874495,8,home
400874496,8,home
400874496,28,away
400874497,23,away
400874497,2,home
400874498,30,home
400874498,13,away
400874499,28,away
400874499,6,home
400874500,2,away
400874500,15,home
400874501,33,away
400874501,20,home
400874502,11,home
400874502,23,away
400874503,27,away
400874503,25,home
400874504,7,away
400874504,10,home
400874505,24,away
400874505,1,home
400874506,23,home
400874506,17,away
400874507,3,home
400874507,10,away
400874508,22,home
400874508,26,away
400874509,7,home
400874509,34,away
400874510,2,away
400874510,33,home
400874511,3,away
400874511,34,home
400874512,33,away
400874512,5,home
400874513,27,away
400874513,18,home
400874514,26,away
400874514,14,home
400874515,27,away
400874515,22,home
400874516,17,home
400874516,20,away
400874517,24,home
400874517,30,away
400874518,28,home
400874518,6,away
400874519,17,away
400874519,5,home
400874520,5,away
400874520,21,home
400874521,10,away
400874521,30,home
400874522,27,away
400874522,1,home
400874523,16,away
400874523,9,home
400874524,10,home
400874524,16,away
400874525,13,home
400874525,1,away
400874526,7,home
400874526,11,away
400874527,4,away
400874527,20,home
400874528,5,home
400874528,24,away
400874529,18,away
400874529,19,home
400874530,2,home
400874530,20,away
400874531,19,home
400874531,4,away
400874532,14,away
400874532,25,home
400874533,8,home
400874533,21,away
400874534,28,away
400874534,3,home
400874535,25,away
400874535,29,home
400874536,26,away
400874536,17,home
400874537,23,away
