game_id,quarter,score,team_name
400791628,3,7,Panthers
400791628,4,7,Panthers
400791628,1,3,Texans
400791628,2,0,Texans
400791628,3,7,Texans
400791628,4,7,Texans
400791702,1,10,Raiders
400791702,2,10,Raiders
400791702,3,10,Raiders
400791702,4,7,Raiders
400791702,1,10,Ravens
400791702,2,10,Ravens
400791702,3,0,Ravens
400791702,4,13,Ravens
400791680,1,10,Jaguars
400791680,2,10,Jaguars
400791680,3,0,Jaguars
400791680,4,3,Jaguars
400791680,1,3,Dolphins
400791680,2,10,Dolphins
400791680,3,7,Dolphins
400791680,4,0,Dolphins
400791705,1,0,Eagles
400791705,2,0,Eagles
400791705,3,0,Eagles
400791705,4,10,Eagles
400791705,1,3,Cowboys
400791705,2,3,Cowboys
400791705,3,7,Cowboys
400791705,4,7,Cowboys
400791708,1,10,Packers
400791708,2,3,Packers
400791708,3,3,Packers
400791708,4,11,Packers
400791708,1,3,Seahawks
400791708,2,0,Seahawks
400791708,3,14,Seahawks
400791708,4,0,Seahawks
400791711,1,0,Colts
400791711,2,0,Colts
400791711,3,0,Colts
400791711,4,7,Colts
400791711,1,7,Jets
400791711,2,3,Jets
400791711,3,0,Jets
400791711,4,10,Jets
400791484,1,12,Giants
400791484,2,3,Giants
400791484,3,3,Giants
400791484,4,14,Giants
400791484,1,0,Commanders
400791484,2,6,Commanders
400791484,3,0,Commanders
400791484,4,15,Commanders
400791500,1,0,Browns
400791500,2,3,Browns
400791500,3,7,Browns
400791500,4,10,Browns
400791500,1,3,Raiders
400791500,2,14,Raiders
400791500,3,3,Raiders
400791500,4,7,Raiders
400791491,1,14,Cowboys
400791491,2,14,Cowboys
400791491,3,0,Cowboys
400791491,4,0,Cowboys
400791491,1,7,Falcons
400791491,2,10,Falcons
400791491,3,8,Falcons
400791491,4,14,Falcons
400791496,1,0,Titans
400791496,2,10,Titans
400791496,3,17,Titans
400791496,4,6,Titans
400791496,1,7,Colts
400791496,2,7,Colts
400791496,3,0,Colts
400791496,4,21,Colts
400791594,1,0,Rams
400791594,2,3,Rams
400791594,3,0,Rams
400791594,4,3,Rams
400791594,1,3,Steelers
400791594,2,6,Steelers
400791594,3,0,Steelers
400791594,4,3,Steelers
400791592,1,3,Vikings
400791592,2,7,Vikings
400791592,3,14,Vikings
400791592,4,7,Vikings
400791592,1,0,Chargers
400791592,2,7,Chargers
400791592,3,0,Chargers
400791592,4,7,Chargers
400791553,1,10,Patriots
400791553,2,10,Patriots
400791553,3,17,Patriots
400791553,4,14,Patriots
400791553,1,0,Jaguars
400791553,2,3,Jaguars
400791553,3,7,Jaguars
400791553,4,7,Jaguars
400791583,1,0,Jets
400791583,2,7,Jets
400791583,3,0,Jets
400791583,4,10,Jets
400791583,1,3,Eagles
400791583,2,21,Eagles
400791583,3,0,Eagles
400791583,4,0,Eagles
400791557,1,0,Panthers
400791557,2,10,Panthers
400791557,3,10,Panthers
400791557,4,7,Panthers
400791557,1,3,Saints
400791557,2,7,Saints
400791557,3,6,Saints
400791557,4,6,Saints
400791546,1,0,Ravens
400791546,2,0,Ravens
400791546,3,7,Ravens
400791546,4,17,Ravens
400791546,1,7,Bengals
400791546,2,7,Bengals
400791546,3,0,Bengals
400791546,4,14,Bengals
400791589,1,7,Texans
400791589,2,0,Texans
400791589,3,3,Texans
400791589,4,9,Texans
400791589,1,0,Buccaneers
400791589,2,9,Buccaneers
400791589,3,0,Buccaneers
400791589,4,0,Buccaneers
400791597,1,14,Cardinals
400791597,2,17,Cardinals
400791597,3,9,Cardinals
400791597,4,7,Cardinals
400791597,1,0,49ers
400791597,2,7,49ers
400791597,3,0,49ers
400791597,4,0,49ers
400791623,1,0,Dolphins
400791623,2,0,Dolphins
400791623,3,8,Dolphins
400791623,4,6,Dolphins
400791623,1,14,Bills
400791623,2,13,Bills
400791623,3,0,Bills
400791623,4,14,Bills
400791626,1,3,Seahawks
400791626,2,3,Seahawks
400791626,3,14,Seahawks
400791626,4,6,Seahawks
400791626,1,0,Bears
400791626,2,0,Bears
400791626,3,0,Bears
400791626,4,0,Bears
400791631,1,0,Lions
400791631,2,6,Lions
400791631,3,6,Lions
400791631,4,0,Lions
400791631,1,0,Broncos
400791631,2,14,Broncos
400791631,3,0,Broncos
400791631,4,10,Broncos
400791635,1,14,Packers
400791635,2,10,Packers
400791635,3,7,Packers
400791635,4,7,Packers
400791635,1,0,Chiefs
400791635,2,7,Chiefs
400791635,3,7,Chiefs
400791635,4,14,Chiefs
400791662,1,3,Steelers
400791662,2,10,Steelers
400791662,3,7,Steelers
400791662,4,0,Steelers
400791662,5,0,Steelers
400791662,1,7,Ravens
400791662,2,0,Ravens
400791662,3,7,Ravens
400791662,4,6,Ravens
400791662,5,3,Ravens
400761514,1,0,Dolphins
400761514,2,7,Dolphins
400761514,3,0,Dolphins
400761514,4,7,Dolphins
400761514,1,10,Jets
400761514,2,10,Jets
400761514,3,7,Jets
400761514,4,0,Jets
400791709,1,7,Falcons
400791709,2,21,Falcons
400791709,3,14,Falcons
400791709,4,6,Falcons
400791709,1,0,Texans
400791709,2,0,Texans
400791709,3,0,Texans
400791709,4,21,Texans
400791678,1,3,Bills
400791678,2,0,Bills
400791678,3,0,Bills
400791678,4,7,Bills
400791678,1,9,Giants
400791678,2,7,Giants
400791678,3,0,Giants
400791678,4,8,Giants
400791706,1,6,Bears
400791706,2,10,Bears
400791706,3,0,Bears
400791706,4,6,Bears
400791706,1,0,Raiders
400791706,2,14,Raiders
400791706,3,3,Raiders
400791706,4,3,Raiders
400791712,1,14,Bengals
400791712,2,0,Bengals
400791712,3,15,Bengals
400791712,4,7,Bengals
400791712,1,3,Chiefs
400791712,2,9,Chiefs
400791712,3,3,Chiefs
400791712,4,6,Chiefs
400791671,1,3,Colts
400791671,2,7,Colts
400791671,3,0,Colts
400791671,4,3,Colts
400791671,5,3,Colts
400791671,1,3,Jaguars
400791671,2,10,Jaguars
400791671,3,0,Jaguars
400791671,4,0,Jaguars
400791671,5,0,Jaguars
400791701,1,3,Buccaneers
400791701,2,7,Buccaneers
400791701,3,7,Buccaneers
400791701,4,6,Buccaneers
400791701,1,10,Panthers
400791701,2,7,Panthers
400791701,3,14,Panthers
400791701,4,6,Panthers
400791704,1,6,Commanders
400791704,2,7,Commanders
400791704,3,3,Commanders
400791704,4,7,Commanders
400791704,1,0,Eagles
400791704,2,0,Eagles
400791704,3,13,Eagles
400791704,4,7,Eagles
400791714,1,7,Chargers
400791714,2,6,Chargers
400791714,3,7,Chargers
400791714,4,10,Chargers
400791714,1,3,Browns
400791714,2,10,Browns
400791714,3,3,Browns
400791714,4,11,Browns
400791719,1,3,Broncos
400791719,2,10,Broncos
400791719,3,7,Broncos
400791719,4,3,Broncos
400791719,1,0,Vikings
400791719,2,10,Vikings
400791719,3,0,Vikings
400791719,4,10,Vikings
400791718,1,3,Cardinals
400791718,2,6,Cardinals
400791718,3,3,Cardinals
400791718,4,10,Cardinals
400791718,1,7,Rams
400791718,2,3,Rams
400791718,3,7,Rams
400791718,4,7,Rams
400791716,1,0,49ers
400791716,2,3,49ers
400791716,3,0,49ers
400791716,4,0,49ers
400791716,1,7,Packers
400791716,2,0,Packers
400791716,3,10,Packers
400791716,4,0,Packers
400791720,1,7,Saints
400791720,2,0,Saints
400791720,3,6,Saints
400791720,4,7,Saints
400791720,5,6,Saints
400791720,1,3,Cowboys
400791720,2,7,Cowboys
400791720,3,3,Cowboys
400791720,4,7,Cowboys
400791720,5,0,Cowboys
400791741,1,0,Seahawks
400791741,2,10,Seahawks
400791741,3,3,Seahawks
400791741,4,0,Seahawks
400791741,1,0,Lions
400791741,2,3,Lions
400791741,3,0,Lions
400791741,4,7,Lions
400791487,1,0,Texans
400791487,2,10,Texans
400791487,3,7,Texans
400791487,4,3,Texans
400791487,1,10,Colts
400791487,2,3,Colts
400791487,3,7,Colts
400791487,4,7,Colts
400791495,1,0,Falcons
400791495,2,3,Falcons
400791495,3,3,Falcons
400791495,4,13,Falcons
400791495,5,6,Falcons
400791495,1,0,Commanders
400791495,2,7,Commanders
400791495,3,0,Commanders
400791495,4,12,Commanders
400791495,5,0,Commanders
400791492,1,7,Bengals
400791492,2,0,Bengals
400791492,3,0,Bengals
400791492,4,17,Bengals
400791492,5,3,Bengals
400791492,1,7,Seahawks
400791492,2,3,Seahawks
400791492,3,14,Seahawks
400791492,4,0,Seahawks
400791492,5,0,Seahawks
400791548,1,14,Packers
400791548,2,0,Packers
400791548,3,7,Packers
400791548,4,3,Packers
400791548,1,0,Rams
400791548,2,10,Rams
400791548,3,0,Rams
400791548,4,0,Rams
400791551,1,0,Titans
400791551,2,3,Titans
400791551,3,7,Titans
400791551,4,3,Titans
400791551,1,0,Bills
400791551,2,0,Bills
400791551,3,7,Bills
400791551,4,7,Bills
400791488,1,7,Chiefs
400791488,2,10,Chiefs
400791488,3,0,Chiefs
400791488,4,0,Chiefs
400791488,1,3,Bears
400791488,2,0,Bears
400791488,3,3,Bears
400791488,4,12,Bears
400791542,1,0,Eagles
400791542,2,10,Eagles
400791542,3,16,Eagles
400791542,4,13,Eagles
400791542,1,7,Saints
400791542,2,0,Saints
400791542,3,3,Saints
400791542,4,7,Saints
400791498,1,3,Buccaneers
400791498,2,17,Buccaneers
400791498,3,11,Buccaneers
400791498,4,7,Buccaneers
400791498,1,0,Jaguars
400791498,2,14,Jaguars
400791498,3,10,Jaguars
400791498,4,7,Jaguars
400791545,1,14,Ravens
400791545,2,0,Ravens
400791545,3,7,Ravens
400791545,4,9,Ravens
400791545,5,0,Ravens
400791545,1,3,Browns
400791545,2,6,Browns
400791545,3,7,Browns
400791545,4,14,Browns
400791545,5,3,Browns
400791554,1,7,Lions
400791554,2,0,Lions
400791554,3,0,Lions
400791554,4,10,Lions
400791554,1,0,Cardinals
400791554,2,28,Cardinals
400791554,3,7,Cardinals
400791554,4,7,Cardinals
400791559,1,3,Cowboys
400791559,2,0,Cowboys
400791559,3,3,Cowboys
400791559,4,0,Cowboys
400791559,1,3,Patriots
400791559,2,10,Patriots
400791559,3,7,Patriots
400791559,4,10,Patriots
400791560,1,0,Raiders
400791560,2,7,Raiders
400791560,3,0,Raiders
400791560,4,3,Raiders
400791560,1,0,Broncos
400791560,2,3,Broncos
400791560,3,6,Broncos
400791560,4,7,Broncos
400791584,1,3,Giants
400791584,2,10,Giants
400791584,3,7,Giants
400791584,4,10,Giants
400791584,1,3,49ers
400791584,2,3,49ers
400791584,3,7,49ers
400791584,4,14,49ers
400791588,1,7,Chargers
400791588,2,0,Chargers
400791588,3,0,Chargers
400791588,4,13,Chargers
400791588,1,0,Steelers
400791588,2,3,Steelers
400791588,3,7,Steelers
400791588,4,14,Steelers
400791593,1,14,Saints
400791593,2,0,Saints
400791593,3,10,Saints
400791593,4,7,Saints
400791593,1,0,Falcons
400791593,2,7,Falcons
400791593,3,0,Falcons
400791593,4,14,Falcons
400791627,1,7,Bills
400791627,2,7,Bills
400791627,3,0,Bills
400791627,4,7,Bills
400791627,1,7,Bengals
400791627,2,10,Bengals
400791627,3,14,Bengals
400791627,4,3,Bengals
400791633,1,0,Browns
400791633,2,0,Browns
400791633,3,7,Browns
400791633,4,16,Browns
400791633,5,0,Browns
400791633,1,3,Broncos
400791633,2,7,Broncos
400791633,3,3,Broncos
400791633,4,10,Broncos
400791633,5,3,Broncos
400791629,1,7,Lions
400791629,2,14,Lions
400791629,3,3,Lions
400791629,4,10,Lions
400791629,5,3,Lions
400791629,1,3,Bears
400791629,2,10,Bears
400791629,3,3,Bears
400791629,4,18,Bears
400791629,5,0,Bears
400791639,1,3,Titans
400791639,2,0,Titans
400791639,3,7,Titans
400791639,4,0,Titans
400791639,1,10,Dolphins
400791639,2,7,Dolphins
400791639,3,7,Dolphins
400791639,4,14,Dolphins
400791625,1,3,Vikings
400791625,2,7,Vikings
400791625,3,3,Vikings
400791625,4,3,Vikings
400791625,1,0,Chiefs
400791625,2,0,Chiefs
400791625,3,0,Chiefs
400791625,4,10,Chiefs
400791598,1,7,Jets
400791598,2,3,Jets
400791598,3,17,Jets
400791598,4,7,Jets
400791598,1,7,Commanders
400791598,2,6,Commanders
400791598,3,0,Commanders
400791598,4,7,Commanders
400791621,1,0,Steelers
400791621,2,3,Steelers
400791621,3,12,Steelers
400791621,4,10,Steelers
400791621,1,7,Cardinals
400791621,2,3,Cardinals
400791621,3,0,Cardinals
400791621,4,3,Cardinals
400791637,1,0,Jaguars
400791637,2,7,Jaguars
400791637,3,7,Jaguars
400791637,4,6,Jaguars
400791637,1,7,Texans
400791637,2,3,Texans
400791637,3,0,Texans
400791637,4,21,Texans
400791663,1,3,Seahawks
400791663,2,7,Seahawks
400791663,3,10,Seahawks
400791663,4,3,Seahawks
400791663,1,0,Panthers
400791663,2,7,Panthers
400791663,3,7,Panthers
400791663,4,13,Panthers
400791667,1,14,Packers
400791667,2,3,Packers
400791667,3,7,Packers
400791667,4,3,Packers
400791667,1,3,Chargers
400791667,2,7,Chargers
400791667,3,7,Chargers
400791667,4,3,Chargers
400791670,1,6,49ers
400791670,2,10,49ers
400791670,3,3,49ers
400791670,4,6,49ers
400791670,1,0,Ravens
400791670,2,6,Ravens
400791670,3,7,Ravens
400791670,4,7,Ravens
400791674,1,7,Colts
400791674,2,14,Colts
400791674,3,0,Colts
400791674,4,6,Colts
400791674,1,7,Patriots
400791674,2,13,Patriots
400791674,3,7,Patriots
400791674,4,7,Patriots
400791676,1,7,Eagles
400791676,2,10,Eagles
400791676,3,7,Eagles
400791676,4,3,Eagles
400791676,1,7,Giants
400791676,2,0,Giants
400791676,3,0,Giants
400791676,4,0,Giants
400791503,1,0,49ers
400791503,2,0,49ers
400791503,3,3,49ers
400791503,4,0,49ers
400791503,1,7,Seahawks
400791503,2,10,Seahawks
400791503,3,0,Seahawks
400791503,4,3,Seahawks
400761515,1,0,Jaguars
400761515,2,27,Jaguars
400761515,3,0,Jaguars
400761515,4,7,Jaguars
400761515,1,3,Bills
400761515,2,10,Bills
400761515,3,0,Bills
400761515,4,18,Bills
400791523,1,14,Lions
400791523,2,3,Lions
400791523,3,0,Lions
400791523,4,2,Lions
400791523,1,3,Vikings
400791523,2,12,Vikings
400791523,3,10,Vikings
400791523,4,3,Vikings
400791517,1,0,Titans
400791517,2,7,Titans
400791517,3,0,Titans
400791517,4,0,Titans
400791517,1,0,Falcons
400791517,2,3,Falcons
400791517,3,7,Falcons
400791517,4,0,Falcons
400791520,1,0,Colts
400791520,2,0,Colts
400791520,3,14,Colts
400791520,4,7,Colts
400791520,1,7,Saints
400791520,2,13,Saints
400791520,3,7,Saints
400791520,4,0,Saints
400791527,1,3,Chiefs
400791527,2,6,Chiefs
400791527,3,7,Chiefs
400791527,4,7,Chiefs
400791527,1,3,Steelers
400791527,2,0,Steelers
400791527,3,7,Steelers
400791527,4,3,Steelers
400791529,1,10,Rams
400791529,2,0,Rams
400791529,3,7,Rams
400791529,4,7,Rams
400791529,1,0,Browns
400791529,2,3,Browns
400791529,3,3,Browns
400791529,4,0,Browns
400791533,1,21,Dolphins
400791533,2,20,Dolphins
400791533,3,0,Dolphins
400791533,4,3,Dolphins
400791533,1,0,Texans
400791533,2,0,Texans
400791533,3,13,Texans
400791533,4,13,Texans
400791536,1,3,Patriots
400791536,2,10,Patriots
400791536,3,3,Patriots
400791536,4,14,Patriots
400791536,1,3,Jets
400791536,2,7,Jets
400791536,3,7,Jets
400791536,4,6,Jets
400791511,1,0,Commanders
400791511,2,7,Commanders
400791511,3,14,Commanders
400791511,4,10,Commanders
400791511,1,10,Buccaneers
400791511,2,14,Buccaneers
400791511,3,0,Buccaneers
400791511,4,6,Buccaneers
400791540,1,3,Chargers
400791540,2,3,Chargers
400791540,3,0,Chargers
400791540,4,23,Chargers
400791540,1,10,Raiders
400791540,2,20,Raiders
400791540,3,7,Raiders
400791540,4,0,Raiders
400791564,1,0,Giants
400791564,2,10,Giants
400791564,3,10,Giants
400791564,4,7,Giants
400791564,1,3,Cowboys
400791564,2,10,Cowboys
400791564,3,0,Cowboys
400791564,4,7,Cowboys
400791567,1,7,Panthers
400791567,2,7,Panthers
400791567,3,7,Panthers
400791567,4,6,Panthers
400791567,1,0,Eagles
400791567,2,6,Eagles
400791567,3,10,Eagles
400791567,4,0,Eagles
400791574,1,7,Cardinals
400791574,2,7,Cardinals
400791574,3,6,Cardinals
400791574,4,6,Cardinals
400791574,1,3,Ravens
400791574,2,7,Ravens
400791574,3,0,Ravens
400791574,4,8,Ravens
400791601,1,7,Patriots
400791601,2,12,Patriots
400791601,3,3,Patriots
400791601,4,14,Patriots
400791601,1,0,Dolphins
400791601,2,0,Dolphins
400791601,3,7,Dolphins
400791601,4,0,Dolphins
400761516,1,7,Chiefs
400761516,2,17,Chiefs
400761516,3,7,Chiefs
400761516,4,14,Chiefs
400761516,1,3,Lions
400761516,2,0,Lions
400761516,3,0,Lions
400761516,4,7,Lions
400791605,1,3,Falcons
400791605,2,0,Falcons
400791605,3,7,Falcons
400791605,4,10,Falcons
400791605,5,0,Falcons
400791605,1,3,Buccaneers
400791605,2,10,Buccaneers
400791605,3,7,Buccaneers
400791605,4,0,Buccaneers
400791605,5,3,Buccaneers
400791642,1,3,Bears
400791642,2,7,Bears
400791642,3,3,Bears
400791642,4,7,Bears
400791642,1,7,Vikings
400791642,2,3,Vikings
400791642,3,0,Vikings
400791642,4,13,Vikings
400791609,1,7,Browns
400791609,2,13,Browns
400791609,3,0,Browns
400791609,4,0,Browns
400791609,1,7,Cardinals
400791609,2,3,Cardinals
400791609,3,14,Cardinals
400791609,4,10,Cardinals
400791613,1,2,Rams
400791613,2,18,Rams
400791613,3,0,Rams
400791613,4,7,Rams
400791613,1,3,49ers
400791613,2,3,49ers
400791613,3,0,49ers
400791613,4,0,49ers
400791618,1,14,Saints
400791618,2,14,Saints
400791618,3,14,Saints
400791618,4,10,Saints
400791618,1,7,Giants
400791618,2,14,Giants
400791618,3,7,Giants
400791618,4,21,Giants
400791649,1,7,Steelers
400791649,2,0,Steelers
400791649,3,3,Steelers
400791649,4,0,Steelers
400791649,1,3,Bengals
400791649,2,3,Bengals
400791649,3,0,Bengals
400791649,4,10,Bengals
400791646,1,6,Ravens
400791646,2,7,Ravens
400791646,3,6,Ravens
400791646,4,10,Ravens
400791646,1,3,Chargers
400791646,2,13,Chargers
400791646,3,7,Chargers
400791646,4,3,Chargers
400791653,1,0,Texans
400791653,2,10,Texans
400791653,3,7,Texans
400791653,4,3,Texans
400791653,1,3,Titans
400791653,2,0,Titans
400791653,3,3,Titans
400791653,4,0,Titans
400791657,1,7,Raiders
400791657,2,14,Raiders
400791657,3,10,Raiders
400791657,4,3,Raiders
400791657,1,3,Jets
400791657,2,3,Jets
400791657,3,7,Jets
400791657,4,7,Jets
400791681,1,3,Cowboys
400791681,2,3,Cowboys
400791681,3,3,Cowboys
400791681,4,3,Cowboys
400791681,1,3,Seahawks
400791681,2,7,Seahawks
400791681,3,0,Seahawks
400791681,4,3,Seahawks
400791684,1,7,Broncos
400791684,2,10,Broncos
400791684,3,7,Broncos
400791684,4,5,Broncos
400791684,1,0,Packers
400791684,2,7,Packers
400791684,3,3,Packers
400791684,4,0,Packers
400791690,1,10,Panthers
400791690,2,0,Panthers
400791690,3,7,Panthers
400791690,4,6,Panthers
400791690,5,6,Panthers
400791690,1,0,Colts
400791690,2,6,Colts
400791690,3,0,Colts
400791690,4,17,Colts
400791690,5,3,Colts
400791698,1,7,Bengals
400791698,2,7,Bengals
400791698,3,3,Bengals
400791698,4,14,Bengals
400791698,1,3,Browns
400791698,2,7,Browns
400791698,3,0,Browns
400791698,4,0,Browns
400791725,1,9,Bills
400791725,2,10,Bills
400791725,3,7,Bills
400791725,4,7,Bills
400791725,1,0,Dolphins
400791725,2,7,Dolphins
400791725,3,7,Dolphins
400791725,4,3,Dolphins
400791727,1,10,Vikings
400791727,2,0,Vikings
400791727,3,8,Vikings
400791727,4,0,Vikings
400791727,5,3,Vikings
400791727,1,6,Rams
400791727,2,9,Rams
400791727,3,0,Rams
400791727,4,3,Rams
400791727,5,0,Rams
400791721,1,14,Patriots
400791721,2,3,Patriots
400791721,3,3,Patriots
400791721,4,7,Patriots
400791721,1,0,Commanders
400791721,2,3,Commanders
400791721,3,0,Commanders
400791721,4,7,Commanders
400791722,1,14,Saints
400791722,2,7,Saints
400791722,3,0,Saints
400791722,4,7,Saints
400791722,5,0,Saints
400791722,1,10,Titans
400791722,2,7,Titans
400791722,3,3,Titans
400791722,4,8,Titans
400791722,5,6,Titans
400791728,1,14,Jets
400791728,2,0,Jets
400791728,3,7,Jets
400791728,4,7,Jets
400791728,1,3,Jaguars
400791728,2,7,Jaguars
400791728,3,3,Jaguars
400791728,4,10,Jaguars
400791730,1,3,Steelers
400791730,2,18,Steelers
400791730,3,0,Steelers
400791730,4,17,Steelers
400791730,1,7,Raiders
400791730,2,7,Raiders
400791730,3,7,Raiders
400791730,4,14,Raiders
400791700,1,3,Panthers
400791700,2,24,Panthers
400791700,3,3,Panthers
400791700,4,7,Panthers
400791700,1,7,Packers
400791700,2,0,Packers
400791700,3,7,Packers
400791700,4,15,Packers
400791732,1,0,49ers
400791732,2,17,49ers
400791732,3,0,49ers
400791732,4,0,49ers
400791732,1,3,Falcons
400791732,2,10,Falcons
400791732,3,0,Falcons
400791732,4,3,Falcons
400791731,1,6,Buccaneers
400791731,2,3,Buccaneers
400791731,3,3,Buccaneers
400791731,4,6,Buccaneers
400791731,1,10,Giants
400791731,2,7,Giants
400791731,3,3,Giants
400791731,4,12,Giants
400791733,1,7,Colts
400791733,2,10,Colts
400791733,3,0,Colts
400791733,4,10,Colts
400791733,1,0,Broncos
400791733,2,7,Broncos
400791733,3,10,Broncos
400791733,4,7,Broncos
400791734,1,7,Cowboys
400791734,2,0,Cowboys
400791734,3,7,Cowboys
400791734,4,13,Cowboys
400791734,5,0,Cowboys
400791734,1,0,Eagles
400791734,2,7,Eagles
400791734,3,7,Eagles
400791734,4,13,Eagles
400791734,5,6,Eagles
400791735,1,7,Chargers
400791735,2,9,Chargers
400791735,3,0,Chargers
400791735,4,3,Chargers
400791735,1,0,Bears
400791735,2,7,Bears
400791735,3,0,Bears
400791735,4,15,Bears
400791486,1,3,Jets
400791486,2,0,Jets
400791486,3,7,Jets
400791486,4,7,Jets
400791486,1,0,Bills
400791486,2,12,Bills
400791486,3,10,Bills
400791486,4,0,Bills
400791490,1,3,Packers
400791490,2,0,Packers
400791490,3,0,Packers
400791490,4,13,Packers
400791490,1,0,Lions
400791490,2,3,Lions
400791490,3,6,Lions
400791490,4,9,Lions
400791499,1,7,Titans
400791499,2,3,Titans
400791499,3,0,Titans
400791499,4,0,Titans
400791499,1,7,Panthers
400791499,2,7,Panthers
400791499,3,3,Panthers
400791499,4,10,Panthers
400791543,1,10,Rams
400791543,2,0,Rams
400791543,3,3,Rams
400791543,4,0,Rams
400791543,1,10,Bears
400791543,2,14,Bears
400791543,3,0,Bears
400791543,4,13,Bears
400791552,1,16,Eagles
400791552,2,0,Eagles
400791552,3,0,Eagles
400791552,4,3,Eagles
400791552,1,3,Dolphins
400791552,2,10,Dolphins
400791552,3,0,Dolphins
400791552,4,7,Dolphins
400791556,1,6,Steelers
400791556,2,15,Steelers
400791556,3,3,Steelers
400791556,4,6,Steelers
400791556,1,3,Browns
400791556,2,0,Browns
400791556,3,0,Browns
400791556,4,6,Browns
400791494,1,0,Buccaneers
400791494,2,3,Buccaneers
400791494,3,0,Buccaneers
400791494,4,7,Buccaneers
400791494,1,3,Cowboys
400791494,2,3,Cowboys
400791494,3,0,Cowboys
400791494,4,0,Cowboys
400791549,1,14,Commanders
400791549,2,13,Commanders
400791549,3,10,Commanders
400791549,4,10,Commanders
400791549,1,7,Saints
400791549,2,7,Saints
400791549,3,0,Saints
400791549,4,0,Saints
400791581,1,0,Ravens
400791581,2,14,Ravens
400791581,3,0,Ravens
400791581,4,6,Ravens
400791581,1,7,Jaguars
400791581,2,3,Jaguars
400791581,3,3,Jaguars
400791581,4,9,Jaguars
400791586,1,0,Raiders
400791586,2,14,Raiders
400791586,3,0,Raiders
400791586,4,0,Raiders
400791586,1,10,Vikings
400791586,2,10,Vikings
400791586,3,0,Vikings
400791586,4,10,Vikings
400791595,1,0,Broncos
400791595,2,0,Broncos
400791595,3,0,Broncos
400791595,4,13,Broncos
400791595,1,10,Chiefs
400791595,2,9,Chiefs
400791595,3,3,Chiefs
400791595,4,7,Chiefs
400791591,1,7,Giants
400791591,2,10,Giants
400791591,3,6,Giants
400791591,4,3,Giants
400791591,1,7,Patriots
400791591,2,3,Patriots
400791591,3,7,Patriots
400791591,4,10,Patriots
400791599,1,0,Seahawks
400791599,2,7,Seahawks
400791599,3,10,Seahawks
400791599,4,15,Seahawks
400791599,1,0,Cardinals
400791599,2,22,Cardinals
400791599,3,3,Cardinals
400791599,4,14,Cardinals
400791622,1,3,Bengals
400791622,2,3,Bengals
400791622,3,0,Bengals
400791622,4,0,Bengals
400791622,1,0,Texans
400791622,2,3,Texans
400791622,3,0,Texans
400791622,4,7,Texans
400791632,1,0,Jaguars
400791632,2,6,Jaguars
400791632,3,3,Jaguars
400791632,4,10,Jaguars
400791632,1,3,Titans
400791632,2,3,Titans
400791632,3,7,Titans
400791632,4,0,Titans
400791640,1,7,Falcons
400791640,2,7,Falcons
400791640,3,7,Falcons
400791640,4,0,Falcons
400791640,1,0,Colts
400791640,2,7,Colts
400791640,3,7,Colts
400791640,4,10,Colts
400791673,1,0,Bears
400791673,2,6,Bears
400791673,3,3,Bears
400791673,4,6,Bears
400791673,1,7,Broncos
400791673,2,3,Broncos
400791673,3,0,Broncos
400791673,4,7,Broncos
400791636,1,6,Lions
400791636,2,3,Lions
400791636,3,0,Lions
400791636,4,9,Lions
400791636,1,0,Raiders
400791636,2,0,Raiders
400791636,3,13,Raiders
400791636,4,0,Raiders
400791703,1,0,Dolphins
400791703,2,7,Dolphins
400791703,3,7,Dolphins
400791703,4,0,Dolphins
400791703,1,0,Cowboys
400791703,2,14,Cowboys
400791703,3,0,Cowboys
400791703,4,10,Cowboys
400791668,1,7,Eagles
400791668,2,7,Eagles
400791668,3,0,Eagles
400791668,4,3,Eagles
400791668,1,7,Buccaneers
400791668,2,21,Buccaneers
400791668,3,7,Buccaneers
400791668,4,10,Buccaneers
400791707,1,14,Panthers
400791707,2,17,Panthers
400791707,3,10,Panthers
400791707,4,3,Panthers
400791707,1,14,Commanders
400791707,2,0,Commanders
400791707,3,0,Commanders
400791707,4,2,Commanders
400791679,1,0,Ravens
400791679,2,3,Ravens
400791679,3,0,Ravens
400791679,4,13,Ravens
400791679,1,7,Rams
400791679,2,0,Rams
400791679,3,6,Rams
400791679,4,0,Rams
400791665,1,0,Texans
400791665,2,10,Texans
400791665,3,14,Texans
400791665,4,0,Texans
400791665,1,0,Jets
400791665,2,3,Jets
400791665,3,7,Jets
400791665,4,7,Jets
400791715,1,0,Chargers
400791715,2,3,Chargers
400791715,3,0,Chargers
400791715,4,0,Chargers
400791715,1,6,Chiefs
400791715,2,6,Chiefs
400791715,3,7,Chiefs
400791715,4,14,Chiefs
400791677,1,6,Vikings
400791677,2,0,Vikings
400791677,3,7,Vikings
400791677,4,0,Vikings
400791677,1,6,Packers
400791677,2,10,Packers
400791677,3,3,Packers
400791677,4,11,Packers
400791713,1,13,Seahawks
400791713,2,7,Seahawks
400791713,3,3,Seahawks
400791713,4,6,Seahawks
400791713,1,0,49ers
400791713,2,7,49ers
400791713,3,6,49ers
400791713,4,0,49ers
400791710,1,0,Cardinals
400791710,2,7,Cardinals
400791710,3,21,Cardinals
400791710,4,6,Cardinals
400791710,1,7,Bengals
400791710,2,7,Bengals
400791710,3,0,Bengals
400791710,4,17,Bengals
