play_id,start_down,end_down,quarter,play_type,seconds_remaining,text,score_value,yards
401547640812,2,3,1,Fumble Recovery (Own),68,"(Shotgun) B.Mayfield pass short middle to T.Palmer to TB 35 for 4 yards (F.Luvu). FUMBLES (F.Luvu), touched at TB 35, recovered by TB-R.Hainsey at TB 35. R.Hainsey to TB 37 for 2 yards (X.Woods).",0,4
401547640853,3,4,1,Sack,26,(Shotgun) B.Mayfield sacked at TB 30 for -7 yards (Y.Gross-Matos).,0,-7
401547640863,4,4,1,Timeout,18,Timeout #1 by CAR at 00:18.,0,0
401547640873,4,1,1,Punt,18,"J.Camarda punts 40 yards to CAR 30, Center-Z.Triner, downed by TB-D.Moore.",0,0
401547640900,1,2,1,Rush,7,C.Hubbard right tackle to CAR 33 for 3 yards (L.David; C.Davis).,0,3
401547640922,2,2,1,End Period,0,END QUARTER 1,0,0
401547640942,2,1,2,Sack,894,"B.Young sacked at CAR 28 for -5 yards (sack split by S.Barrett and G.Gaines). PENALTY on TB-L.David, Defensive Holding, 5 yards, enforced at CAR 33 - No Play.",0,5
401547640973,1,1,2,Rush,873,(Shotgun) M.Sanders left end to TB 49 for 13 yards (J.Tryon; J.Dean).,0,13
401547640995,1,2,2,Pass Reception,830,(Shotgun) B.Young pass short middle to T.Tremble to TB 45 for 4 yards (L.David).,0,4
4015476401020,2,3,2,Rush,792,(Shotgun) M.Sanders left tackle to TB 43 for 2 yards (L.Hall).,0,2
4015476401042,3,3,2,Fumble Recovery (Opponent),749,"(Shotgun) B.Young pass deep left to D.Chark for 43 yards, TOUCHDOWN. The Replay Official reviewed the runner broke the plane ruling, and the play was REVERSED. (Shotgun) B.Young pass deep left to D.Chark to TB 1 for 42 yards (A.Winfield). FUMBLES (A.Winfield), RECOVERED by TB-J.Dean at TB 0. Touchback.",0,42
4015476401115,1,2,2,Pass Reception,738,(Shotgun) B.Mayfield pass short middle to T.Palmer to TB 26 for 6 yards (F.Luvu).,0,6
4015476401144,2,3,2,Rush,702,(Shotgun) R.White up the middle to TB 27 for 1 yard (D.Williams).,0,1
4015476401166,3,4,2,Pass Incompletion,663,(Shotgun) B.Mayfield pass incomplete deep right to M.Evans [F.Luvu].,0,0
4015476401189,4,1,2,Punt,658,"J.Camarda punts 60 yards to CAR 13, Center-Z.Triner. I.Smith-Marsette to CAR 21 for 8 yards (D.Moore; J.Hayes).",0,8
4015476401202,1,1,2,Official Timeout,648,Timeout at 10:48.,0,0
4015476401215,1,2,2,Pass Incompletion,648,(Shotgun) B.Young pass incomplete short left to A.Thielen [J.Tryon].,0,0
4015476401245,2,3,2,Rush,643,C.Hubbard left tackle to CAR 22 for 1 yard (L.David).,0,1
4015476401267,3,4,2,Pass Reception,604,(Shotgun) B.Young pass short right to T.Tremble to CAR 29 for 7 yards (C.Davis; S.Barrett).,0,7
4015476401292,4,1,2,Punt,561,"J.Hekker punts 42 yards to TB 29, Center-J.Jansen, fair catch by D.Thompkins.",0,0
4015476401302,1,1,2,Official Timeout,553,Timeout at 09:13.,0,0
4015476401312,1,2,2,Rush,553,R.White left tackle to TB 33 for 4 yards (S.Tuttle).,0,4
4015476401341,2,1,2,Rush,509,R.White left tackle to TB 46 for 13 yards (X.Woods).,0,13
4015476401363,1,2,2,Rush,468,R.White right tackle to CAR 45 for 9 yards (L.Ray; K.Grugier-Hill).,0,9
4015476401385,2,1,2,Pass Reception,426,B.Mayfield pass short right to C.Otton pushed ob at CAR 25 for 20 yards (J.Horn).,0,20
4015476401415,1,2,2,Pass Reception,386,B.Mayfield pass short right to C.Edmonds to CAR 28 for -3 yards (X.Woods).,0,-3
4015476401440,2,3,2,Rush,340,R.White right guard to CAR 24 for 4 yards (Der.Brown).,0,4
4015476401462,3,4,2,Pass Reception,299,(Shotgun) B.Mayfield pass short left to C.Godwin to CAR 18 for 6 yards (J.Horn).,0,6
4015476401497,1,1,2,Official Timeout,253,Timeout at 04:13.,0,0
4015476401487,4,0,2,Field Goal Good,253,"C.McLaughlin 36 yard field goal is GOOD, Center-Z.Triner, Holder-J.Camarda.",3,36
4015476401507,0,0,2,Kickoff Return (Offense),253,"J.Camarda kicks 60 yards from TB 35 to CAR 5. R.Blackshear to CAR 23 for 18 yards (Z.McCollum, J.Hayes).",0,18
4015476401537,1,2,2,Rush,247,J.DiRenzo reported in as eligible.  C.Hubbard right tackle to CAR 25 for 2 yards (L.Hall).,0,2
4015476401561,2,3,2,Pass Incompletion,203,(Shotgun) B.Young pass incomplete short left to I.Smith-Marsette.,0,0
4015476401596,3,4,2,Pass Reception,198,(Shotgun) B.Young pass short left to I.Thomas to CAR 30 for 5 yards (Z.McCollum).,0,5
4015476401631,4,1,2,Punt,140,"J.Hekker punts 44 yards to TB 26, Center-J.Jansen, fair catch by D.Thompkins.",0,0
4015476401660,1,2,2,Pass Incompletion,133,"(Shotgun) B.Mayfield pass incomplete short middle to M.Evans (J.Horn, Der.Brown) [Der.Brown].",0,0
4015476401683,2,3,2,Pass Incompletion,126,(Shotgun) B.Mayfield pass incomplete short left to M.Evans.,0,0
4015476401715,3,4,2,Pass Incompletion,125,(Shotgun) B.Mayfield pass incomplete short middle to T.Palmer (D.Jones).,0,0
4015476401743,4,1,2,Punt,121,"J.Camarda punts 74 yards to end zone, Center-Z.Triner, Touchback.",0,0
4015476401752,1,1,2,Two-minute warning,112,Two-Minute Warning,0,0
4015476401761,1,2,2,Pass Reception,112,(Shotgun) B.Young pass short left to C.Hubbard to CAR 21 for 1 yard (Y.Diaby).,0,1
4015476401793,2,3,2,Pass Incompletion,91,"(No Huddle, Shotgun) B.Young pass incomplete short right to S.Sullivan.",0,0
4015476401816,3,4,2,Pass Incompletion,84,(Shotgun) B.Young pass incomplete short right to D.Chark.,0,0
4015476401839,4,1,2,Punt,81,"J.Hekker punts 35 yards to TB 44, Center-J.Jansen, downed by CAR-J.Chinn.",0,0
4015476401859,1,2,2,Pass Reception,71,B.Mayfield pass short middle to C.Godwin to CAR 49 for 7 yards (F.Luvu; D.Jones).,0,7
4015476401884,2,3,2,Pass Reception,48,"(No Huddle, Shotgun) B.Mayfield pass short right to R.White pushed ob at CAR 47 for 2 yards (D.Jones).",0,2
4015476401909,3,1,2,Rush,40,"(No Huddle, Shotgun) B.Mayfield scrambles up the middle to CAR 45 for 2 yards (Der.Brown, D.Williams).",0,2
4015476401923,1,1,2,Timeout,30,Timeout #1 by TB at 00:30.,0,0
4015476401936,1,2,2,Pass Reception,30,(Shotgun) B.Mayfield pass short right to D.Moore pushed ob at CAR 37 for 8 yards (D.Jones).,0,8
4015476401973,2,1,2,Pass Reception,25,"(No Huddle, Shotgun) B.Mayfield pass short left to R.White to CAR 33 for 4 yards (D.Jones).",0,4
4015476401986,1,1,2,Timeout,19,Timeout #2 by TB at 00:19.,0,0
4015476401998,1,2,2,Rush,19,(Shotgun) C.Edmonds right end to CAR 39 for -6 yards (T.Hill).,0,-6
4015476402013,2,2,2,Timeout,16,Timeout #3 by TB at 00:16.,0,0
4015476402020,2,2,2,Timeout,16,Timeout #2 by CAR at 00:16.,0,0
4015476402027,2,3,2,Pass Incompletion,16,(Shotgun) B.Mayfield pass incomplete short right to C.Godwin (J.Horn).,0,0
4015476402046,3,3,2,Timeout,12,Timeout #3 by CAR at 00:12.,0,0
4015476402064,3,4,2,Pass Incompletion,12,(Shotgun) B.Mayfield pass incomplete short right.,0,0
4015476402094,4,0,2,Field Goal Good,0,"C.McLaughlin 57 yard field goal is GOOD, Center-Z.Triner, Holder-J.Camarda.",3,57
4015476402114,0,1,2,End of Half,0,END QUARTER 2,0,0
4015476402132,0,0,3,Kickoff Return (Offense),900,"J.Camarda kicks 61 yards from TB 35 to CAR 4. R.Blackshear to CAR 25 for 21 yards (C.Gill). PENALTY on CAR-S.Franklin, Offensive Holding, 10 yards, enforced at CAR 25.",0,21
4015476402166,1,2,3,Rush,895,(Shotgun) C.Hubbard left guard to CAR 14 for -1 yards (R.Neal).,0,-1
4015476402188,2,3,3,Rush,858,C.Hubbard right tackle to CAR 17 for 3 yards (L.David).,0,3
4015476402210,3,3,3,Penalty,819,"(Shotgun) PENALTY on TB-S.Barrett, Neutral Zone Infraction, 5 yards, enforced at CAR 17 - No Play.",0,5
4015476402234,3,1,3,Rush,798,C.Hubbard up the middle to CAR 28 for 6 yards (D.White).,0,6
4015476402256,1,2,3,Rush,757,(Shotgun) C.Hubbard left guard to CAR 29 for 1 yard (L.David; Y.Diaby).,0,1
4015476402278,2,1,3,Rush,715,C.Hubbard up the middle to CAR 46 for 17 yards (A.Winfield).,0,17
4015476402300,1,2,3,Rush,672,M.Sanders right tackle to CAR 49 for 3 yards (R.Neal; Y.Diaby).,0,3
4015476402322,2,2,3,Penalty,632,"PENALTY on CAR-T.Tremble, False Start, 5 yards, enforced at CAR 49 - No Play.",0,-5
4015476402346,2,3,3,Pass Incompletion,614,(Shotgun) B.Young pass incomplete deep right to I.Thomas.,0,0
4015476402369,3,4,3,Rush,609,(Shotgun) C.Hubbard right tackle to CAR 49 for 5 yards (Y.Diaby).,0,5
4015476402391,4,1,3,Punt,569,"J.Hekker punts 43 yards to TB 8, Center-J.Jansen, downed by CAR-D.Jamison.",0,0
4015476402401,1,1,3,Official Timeout,560,Timeout at 09:20.,0,0
4015476402411,1,2,3,Rush,560,(Shotgun) R.White up the middle to TB 11 for 3 yards (Y.Gross-Matos).,0,3
4015476402440,2,1,3,Pass Reception,522,(Shotgun) B.Mayfield pass short right to C.Godwin to TB 21 for 10 yards (J.Horn).,0,10
4015476402465,1,2,3,Rush,482,(Shotgun) R.White up the middle to TB 23 for 2 yards (Der.Brown; D.Williams).,0,2
4015476402487,2,3,3,Sack,448,(Shotgun) B.Mayfield sacked at TB 14 for -9 yards (Der.Brown).,0,-9
4015476402507,3,4,3,Pass Reception,405,(Shotgun) B.Mayfield pass short left to C.Godwin to TB 24 for 10 yards (T.Hill; F.Luvu).,0,10
4015476402532,4,1,3,Punt,368,"J.Camarda punts 59 yards to CAR 17, Center-Z.Triner. I.Smith-Marsette to CAR 46 for 29 yards (S.Dennis).",0,29
4015476402545,1,1,3,Official Timeout,355,Timeout at 05:55.,0,0
4015476402558,1,2,3,Rush,355,C.Hubbard up the middle to CAR 47 for 1 yard (G.Gaines; A.Nelson).,0,1
4015476402587,2,3,3,Pass Reception,315,(Shotgun) B.Young pass short middle to A.Thielen to TB 49 for 4 yards (A.Nelson) [D.White].,0,4
4015476402612,3,1,3,Pass Reception,269,(Shotgun) B.Young pass short right to I.Smith-Marsette pushed ob at TB 43 for 6 yards (Z.McCollum).,0,6
4015476402637,1,2,3,Rush,229,(Shotgun) B.Young scrambles up the middle to TB 39 for 4 yards (L.Hall).,0,4
4015476402659,2,3,3,Pass Incompletion,189,(Shotgun) B.Young pass incomplete deep right to D.Chark.,0,0
4015476402682,3,4,3,Rush,184,C.Hubbard up the middle to TB 38 for 1 yard (S.Barrett; Y.Diaby).,0,1
4015476402709,4,1,3,Pass Reception,143,(Shotgun) B.Young pass short middle to A.Thielen to TB 30 for 8 yards (C.Izien). TB-C.Kancey was injured during the play. TB-L.David was injured during the play. His return is Probable.,0,8
4015476402722,1,1,3,Official Timeout,126,Timeout at 02:06.,0,0
4015476402734,1,2,3,Rush,116,(Shotgun) C.Hubbard left end to TB 28 for 2 yards (J.Tryon; G.Gaines).,0,2
4015476402769,2,3,3,Rush,87,"(No Huddle, Shotgun) C.Hubbard left guard to TB 25 for 3 yards (C.Izien).",0,3
4015476402791,3,4,3,Sack,45,(Shotgun) B.Young sacked at TB 34 for -9 yards (A.Winfield).,0,-9
4015476402811,4,1,3,Field Goal Missed,4,"M.Wright 52 yard field goal is No Good, Wide Left, Center-J.Jansen, Holder-J.Hekker.",0,52
4015476402832,1,1,3,End Period,0,END QUARTER 3,0,0
4015476402852,1,2,4,Rush,900,"R.White left tackle to TB 43 for 1 yard (Y.Gross-Matos, N.Thurman).",0,1
4015476402874,2,3,4,Pass Reception,864,(Shotgun) B.Mayfield pass short right to C.Godwin ran ob at TB 47 for 4 yards.,0,4
4015476402899,3,1,4,Rush,826,(Shotgun) B.Mayfield scrambles right end ran ob at CAR 46 for 7 yards (F.Luvu).,0,7
4015476402931,1,2,4,Rush,795,C.Edmonds left guard to CAR 42 for 4 yards (S.Tuttle).,0,4
4015476402953,2,1,4,Rush,752,(Shotgun) C.Edmonds up the middle to CAR 21 for 21 yards (D.Jackson).,0,21
4015476402975,1,2,4,Pass Reception,707,B.Mayfield pass short right to M.Evans to CAR 15 for 6 yards (J.Horn; K.Grugier-Hill).,0,6
4015476403000,2,3,4,Pass Incompletion,665,B.Mayfield pass incomplete short right to T.Palmer [N.Thurman].,0,0
4015476403023,3,4,4,Sack,661,(Shotgun) B.Mayfield sacked at CAR 21 for -6 yards (B.Burns).,0,-6
4015476403053,1,1,4,Official Timeout,618,Timeout at 10:18.,0,0
4015476403043,4,0,4,Field Goal Good,618,"C.McLaughlin 39 yard field goal is GOOD, Center-Z.Triner, Holder-J.Camarda.",3,39
4015476403063,0,1,4,Kickoff,618,"J.Camarda kicks 65 yards from TB 35 to end zone, Touchback.",0,0
4015476403086,1,1,4,Rush,618,(Shotgun) C.Hubbard up the middle to CAR 37 for 12 yards (D.White).,0,12
4015476403108,1,2,4,Rush,586,(No Huddle) C.Hubbard up the middle to CAR 41 for 4 yards (L.David; K.Merriweather).,0,4
4015476403130,2,3,4,Pass Reception,558,"(No Huddle, Shotgun) B.Young pass short left to T.Marshall to CAR 46 for 5 yards (J.Dean).",0,5
4015476403155,3,4,4,Rush,533,"(No Huddle, Shotgun) C.Hubbard up the middle to CAR 46 for no gain (L.David; A.Winfield).",0,0
4015476403177,4,1,4,Rush,500,C.Hubbard right tackle to CAR 48 for 2 yards (C.Davis; L.David).,0,2
4015476403199,1,2,4,Pass Reception,468,"(No Huddle, Shotgun) B.Young pass short right to D.Chark pushed ob at TB 48 for 4 yards (C.Davis).",0,4
4015476403224,2,1,4,Rush,437,(Shotgun) B.Young scrambles left end to TB 28 for 20 yards (A.Winfield).,0,20
4015476403251,1,1,4,Rush,393,"R.Blackshear left end for 28 yards, TOUCHDOWN NULLIFIED by Penalty. PENALTY on CAR, Illegal Formation, 5 yards, enforced at TB 28 - No Play.",0,-5
4015476403285,1,1,4,Sack,385,"(Shotgun) B.Young sacked at TB 43 for -10 yards (J.Tryon). FUMBLES (J.Tryon), touched at TB 42, RECOVERED by TB-G.Gaines at TB 43.",0,0
4015476403304,1,1,4,Official Timeout,379,Timeout at 06:19.,0,0
4015476403322,1,2,4,Rush,379,R.White right tackle to TB 46 for 3 yards (Der.Brown).,0,3
4015476403351,2,3,4,Rush,342,R.White left guard to CAR 48 for 6 yards (K.Grugier-Hill; Y.Gross-Matos).,0,6
4015476403362,3,3,4,Timeout,337,Timeout #1 by CAR at 05:37.,0,0
4015476403373,3,1,4,Rush,337,R.White left tackle to CAR 41 for 7 yards (V.Bell).,0,7
4015476403388,1,1,4,Timeout,331,Timeout #2 by CAR at 05:31.,0,0
4015476403402,1,2,4,Rush,331,J.Skule reported in as eligible.  R.White left end to CAR 40 for 1 yard (B.Burns).,0,1
4015476403418,2,2,4,Timeout,326,Timeout #3 by CAR at 05:26.,0,0
4015476403433,2,3,4,Rush,326,R.White right tackle to CAR 36 for 4 yards (F.Luvu; C.Henderson).,0,4
4015476403448,3,3,4,Timeout,282,Timeout #1 by TB at 04:42.,0,0
4015476403462,3,1,4,Pass Reception,282,(Shotgun) B.Mayfield pass short right to C.Godwin to CAR 22 for 14 yards (D.Jackson).,0,14
4015476403494,1,2,4,Rush,238,J.Skule reported in as eligible.  R.White up the middle to CAR 16 for 6 yards (L.Ray).,0,6
4015476403518,2,3,4,Rush,196,R.White left guard to CAR 14 for 2 yards (L.Ray).,0,2
4015476403540,3,1,4,Rush,153,R.White right tackle to CAR 11 for 3 yards (C.Henderson; S.Tuttle).,0,3
4015476403551,1,1,4,Two-minute warning,120,Two-Minute Warning,0,0
4015476403562,1,2,4,Rush,120,J.Skule reported in as eligible.  B.Mayfield kneels to CAR 11 for no gain.,0,0
4015476403593,2,3,4,Rush,79,B.Mayfield kneels to CAR 12 for -1 yards.,0,-1
4015476403615,3,4,4,Rush,38,B.Mayfield kneels to CAR 13 for -1 yards.,0,-1
4015476403637,0,4,4,End of Game,0,END GAME,0,0
4015476431,0,0,0,Coin Toss,900,GAME,0,0
40154764339,0,0,1,Kickoff Return (Offense),900,"A.Carlson kicks 66 yards from GB 35 to CHI -1. V.Jones to CHI 31 for 32 yards (K.Welch, P.Taylor).",0,32
40154764362,1,2,1,Rush,895,K.Herbert right end to CHI 29 for -2 yards (D.Campbell).,0,-2
40154764384,2,3,1,Pass Reception,856,"(Shotgun) J.Fields pass short middle to C.Kmet to CHI 37 for 8 yards (J.Owens, Q.Walker).",0,8
401547643109,3,1,1,Rush,818,(Shotgun) J.Fields scrambles up the middle to CHI 43 for 6 yards (D.Campbell).,0,6
401547643131,1,2,1,Rush,779,(Shotgun) K.Herbert up the middle to CHI 47 for 4 yards (Q.Walker).,0,4
401547643153,2,1,1,Pass Reception,747,(Shotgun) J.Fields pass short left to D.Moore to GB 44 for 9 yards (J.Owens).,0,9
401547643178,1,1,1,Pass Reception,708,(Shotgun) J.Fields pass short middle to E.St. Brown to GB 26 for 18 yards (D.Campbell; D.Savage).,0,18
401547643203,1,2,1,Sack,666,(Shotgun) J.Fields sacked at GB 32 for -6 yards (L.Van Ness).,0,-6
401547643223,2,3,1,Rush,622,(Shotgun) J.Fields left tackle to GB 29 for 3 yards (D.Savage).,0,3
401547643245,3,4,1,Pass Reception,578,(Shotgun) J.Fields pass short left to K.Herbert to GB 32 for -3 yards (K.Brooks).,0,-3
401547643280,1,1,1,Official Timeout,534,Timeout at 08:54.,0,0
401547643270,4,0,1,Field Goal Good,534,"C.Santos 50 yard field goal is GOOD, Center-P.Scales, Holder-T.Gill.",3,50
401547643290,0,1,1,Kickoff,534,"T.Gill kicks 65 yards from CHI 35 to end zone, Touchback.",0,0
401547643313,1,2,1,Pass Reception,534,J.Love pass short left to A.Jones to GB 29 for 4 yards (T.Edmunds).,0,4
401547643338,2,3,1,Pass Incompletion,492,(Shotgun) J.Love pass incomplete short left to D.Wicks.,0,0
401547643361,3,1,1,Pass Reception,489,(Shotgun) J.Love pass short right to A.Jones to GB 36 for 7 yards (T.Edwards).,0,7
401547643386,1,2,1,Rush,450,A.Jones right end to GB 37 for 1 yard (T.Edwards).,0,1
401547643408,2,1,1,Pass Reception,415,J.Love pass deep left to D.Wicks to CHI 44 for 19 yards (T.Smith).,0,19
401547643433,1,1,1,Rush,375,A.Jones left end to CHI 30 for 14 yards (T.Stevenson).,0,14
401547643455,1,2,1,Pass Reception,330,(Shotgun) J.Love pass short middle to B.Melton to CHI 23 for 7 yards (J.Sanborn).,0,7
401547643480,2,1,1,Rush,292,A.Jones right tackle to CHI 19 for 4 yards (D.Robinson).,0,4
401547643502,1,2,1,Rush,254,"(Shotgun) A.Jones up the middle to CHI 15 for 4 yards (T.Edmunds, D.Robinson).",0,4
401547643524,2,3,1,Pass Incompletion,209,(Shotgun) J.Love pass incomplete short left to R.Doubs (T.Stevenson).,0,0
401547643547,3,4,1,Sack,201,(Shotgun) J.Love sacked at CHI 23 for -8 yards (D.Walker).,0,-8
401547643567,4,1,1,Field Goal Missed,159,"A.Carlson 41 yard field goal is No Good, Wide Left, Center-M.Orzech, Holder-D.Whelan.",0,41
401547643578,1,1,1,Official Timeout,156,Timeout at 02:36.,0,0
401547643588,1,1,1,Pass Reception,156,(Shotgun) J.Fields pass short left to T.Scott pushed ob at CHI 43 for 12 yards (C.Valentine).,0,12
401547643625,1,1,1,Pass Reception,121,(Shotgun) J.Fields pass short left to D.Moore to GB 46 for 11 yards (C.Valentine).,0,11
401547643650,1,2,1,Rush,82,"(Shotgun) R.Johnson up the middle to GB 38 for 8 yards (K.Nixon, D.Campbell).",0,8
401547643672,2,3,1,Rush,39,(Shotgun) J.Fields up the middle to GB 42 for -4 yards (R.Gary).,0,-4
401547643694,3,3,1,End Period,0,END QUARTER 1,0,0
401547643714,3,4,2,Sack,900,(Shotgun) J.Fields sacked at 50 for -8 yards (D.Wyatt).,0,-8
401547643734,4,1,2,Punt,849,"T.Gill punts 42 yards to GB 8, Center-P.Scales, fair catch by J.Reed.",0,0
401547643744,1,1,2,Official Timeout,842,Timeout at 14:02.,0,0
401547643754,1,2,2,Rush,842,(Shotgun) A.Jones up the middle to GB 12 for 4 yards (T.Edmunds).,0,4
401547643783,2,1,2,Pass Reception,803,J.Love pass deep middle to J.Reed to GB 44 for 32 yards (J.Brisker).,0,32
401547643808,1,2,2,Pass Reception,755,"J.Love pass short left to D.Wicks to CHI 48 for 8 yards (T.Edwards, J.Brisker).",0,8
401547643833,2,1,2,Rush,713,B.Melton right end to CHI 46 for 2 yards (T.Edmunds).,0,2
401547643855,1,2,2,Pass Reception,673,J.Love pass short right to M.Heath to CHI 44 for 2 yards (T.Edwards).,0,2
401547643880,2,3,2,Rush,632,(Shotgun) A.Jones left guard to CHI 41 for 3 yards (J.Brisker).,0,3
401547643891,3,3,2,Timeout,614,Timeout #1 by CHI at 10:14.,0,0
401547643902,3,1,2,Pass Reception,614,(Shotgun) J.Love pass short middle to B.Melton to CHI 31 for 10 yards (T.Edwards).,0,10
401547643934,1,1,2,Rush,574,(Shotgun) A.Jones right tackle to CHI 19 for 12 yards (T.Smith).,0,12
401547643956,1,2,2,Pass Reception,535,(Shotgun) J.Love pass short right to M.Heath to CHI 16 for 3 yards (T.Edwards).,0,3
401547643981,2,3,2,Rush,489,"(Shotgun) A.Jones left guard to CHI 10 for 6 yards (J.Brisker, Z.Pickens).",0,6
401547643992,3,3,2,Timeout,445,Timeout #1 by GB at 07:25.,0,0
4015476431044,1,1,2,Official Timeout,440,Timeout at 07:20.,0,0
4015476431003,3,0,2,Passing Touchdown,440,"J.Love pass short right to D.Wicks for 10 yards, TOUCHDOWN.A.Carlson extra point is GOOD, Center-M.Orzech, Holder-D.Whelan.",6,10
4015476431051,0,0,2,Kickoff Return (Offense),440,A.Carlson kicks 55 yards from GB 35 to CHI 10. V.Jones to CHI 34 for 24 yards (J.Owens).,0,24
4015476431081,1,2,2,Rush,434,K.Herbert left tackle to CHI 41 for 7 yards (D.Campbell; T.Slaton).,0,7
4015476431103,2,3,2,Pass Incompletion,398,(Shotgun) J.Fields pass incomplete short right to T.Scott.,0,0
4015476431126,3,4,2,Rush,392,(Shotgun) R.Johnson left guard to CHI 43 for 2 yards (D.Savage).,0,2
4015476431148,4,1,2,Rush,346,"J.Fields up the middle to CHI 44 for 1 yard (P.Smith, K.Nixon).",0,1
4015476431170,1,2,2,Rush,318,"(Shotgun) K.Herbert right end to CHI 48 for 4 yards (P.Smith, Q.Walker).",0,4
4015476431192,2,3,2,Rush,278,K.Herbert right end to 50 for 2 yards (R.Gary; K.Clark).,0,2
4015476431214,3,1,2,Pass Reception,240,(Shotgun) J.Fields pass short left to D.Moore to GB 17 for 33 yards (C.Valentine).,0,33
4015476431239,1,2,2,Rush,193,(Shotgun) K.Herbert up the middle to GB 19 for -2 yards (K.Enagbare).,0,-2
4015476431261,2,3,2,Pass Reception,156,"(Shotgun) J.Fields pass short middle to C.Kmet to GB 13 for 6 yards (Q.Walker, D.Campbell).",0,6
4015476431274,3,3,2,Two-minute warning,120,Two-Minute Warning,0,0
4015476431286,3,4,2,Sack,120,(Shotgun) J.Fields sacked at GB 21 for -8 yards (K.Clark).,0,-8
4015476431323,1,1,2,Official Timeout,77,Timeout at 01:17.,0,0
4015476431313,4,0,2,Field Goal Good,77,"C.Santos 39 yard field goal is GOOD, Center-P.Scales, Holder-T.Gill.",3,39
4015476431333,0,1,2,Kickoff,77,"T.Gill kicks 65 yards from CHI 35 to end zone, Touchback.",0,0
4015476431356,1,1,2,Pass Reception,77,(Shotgun) J.Love pass short left to B.Melton to GB 49 for 24 yards (T.Stevenson).,0,24
4015476431381,1,1,2,Pass Reception,53,"(No Huddle, Shotgun) J.Love pass short middle to A.Jones to CHI 38 for 13 yards (T.Edmunds; T.Edwards).",0,13
4015476431394,1,1,2,Timeout,46,Timeout #2 by GB at 00:46.,0,0
4015476431406,1,2,2,Pass Reception,46,(Shotgun) J.Love pass short right to T.Kraft to CHI 29 for 9 yards (K.Gordon).,0,9
4015476431438,2,3,2,Pass Incompletion,25,"(No Huddle, Shotgun) J.Love pass incomplete short left to B.Melton.",0,0
4015476431461,3,1,2,Pass Reception,22,"(Shotgun) J.Love pass short right to T.Kraft to CHI 22 for 7 yards (T.Stevenson, T.Edwards).",0,7
4015476431474,1,1,2,Timeout,16,Timeout #3 by GB at 00:16.,0,0
4015476431486,1,2,2,Pass Incompletion,16,(Shotgun) J.Love pass incomplete deep left to M.Heath (T.Smith).,0,0
4015476431516,2,3,2,Pass Reception,11,(Shotgun) J.Love pass short right to D.Wicks to CHI 19 for 3 yards (T.Stevenson).,0,3
4015476431541,0,1,2,End of Half,0,END QUARTER 2,0,0
4015476431561,0,1,3,Kickoff,900,"T.Gill kicks 65 yards from CHI 35 to end zone, Touchback.",0,0
4015476431577,1,2,3,Pass Reception,900,(Shotgun) J.Love pass short left to D.Wicks to GB 34 for 9 yards (M.Sweat).,0,9
4015476431602,2,1,3,Rush,856,A.Jones right end ran ob at GB 36 for 2 yards (T.Smith).,0,2
4015476431629,1,1,3,Pass Reception,816,J.Love pass deep left to B.Melton pushed ob at CHI 47 for 17 yards (T.Smith).,0,17
4015476431659,1,1,3,Rush,781,A.Jones up the middle to CHI 30 for 17 yards (E.Jackson; J.Brisker). CHI-T.Smith was injured during the play.,0,17
4015476431672,1,1,3,Official Timeout,767,Timeout at 12:47.,0,0
4015476431684,1,2,3,Rush,759,(Shotgun) A.Jones up the middle to CHI 23 for 7 yards (T.Edmunds).,0,7
4015476431713,2,1,3,Pass Reception,720,(Shotgun) J.Love pass short right to M.Heath to CHI 19 for 4 yards (K.Gordon; T.Edmunds).,0,4
4015476431738,1,2,3,Rush,678,(Shotgun) A.Jones right guard to CHI 16 for 3 yards (Z.Pickens).,0,3
4015476431760,2,3,3,Rush,635,(Shotgun) A.Jones left guard to CHI 12 for 4 yards (R.Green).,0,4
4015476431816,1,1,3,Official Timeout,587,Timeout at 09:47.,0,0
4015476431782,3,0,3,Passing Touchdown,587,"(No Huddle, Shotgun) J.Love pass short left to D.Wicks for 12 yards, TOUCHDOWN.A.Carlson extra point is GOOD, Center-M.Orzech, Holder-D.Whelan.",6,12
4015476431823,0,0,3,Kickoff Return (Offense),587,A.Carlson kicks 66 yards from GB 35 to CHI -1. V.Jones to CHI 22 for 23 yards (R.Rochell).,0,23
4015476431853,1,2,3,Rush,581,"K.Herbert right end to CHI 31 for 9 yards (D.Campbell, J.Owens).",0,9
4015476431875,2,1,3,Rush,542,(Shotgun) J.Fields left end to CHI 38 for 7 yards (J.Owens).,0,7
4015476431897,1,2,3,Rush,501,(Shotgun) R.Johnson left end to CHI 44 for 6 yards (D.Campbell).,0,6
4015476431919,2,1,3,Rush,461,(Shotgun) J.Fields scrambles left end ran ob at CHI 49 for 5 yards (J.Alexander).,0,5
4015476431946,1,2,3,Rush,421,(Shotgun) K.Herbert left end to 50 for 1 yard (J.Alexander).,0,1
4015476431968,2,3,3,Rush,386,"(Shotgun) K.Herbert up the middle to GB 48 for 2 yards (L.Van Ness, Q.Walker).",0,2
4015476431990,3,4,3,Sack,344,(Shotgun) J.Fields sacked at CHI 49 for -3 yards (Q.Walker).,0,-3
4015476432010,4,1,3,Punt,304,"T.Gill punts 51 yards to end zone, Center-P.Scales, Touchback.",0,0
4015476432019,1,1,3,Official Timeout,294,Timeout at 04:54.,0,0
