game_id,date,attendance,utc_time,venue_name,home_team_name,away_team_name
330915001,2013-09-15,70056,17:00,Georgia Dome,Falcons,Rams
330915002,2013-09-15,67819,17:00,Highmark Stadium,Bills,Panthers
330915003,2013-09-15,62181,17:00,Soldier Field,Bears,Vikings
330915009,2013-09-15,78020,17:00,Lambeau Field,Packers,Commanders
330915011,2013-09-15,65406,17:00,Lucas Oil Stadium,Colts,Dolphins
330915012,2013-09-15,76952,17:00,GEHA Field at Arrowhead Stadium,Chiefs,Cowboys
330915021,2013-09-15,69144,17:00,Lincoln Financial Field,Eagles,Chargers
330915033,2013-09-15,71098,17:00,M&T Bank Stadium,Ravens,Browns
330915034,2013-09-15,71718,17:00,NRG Stadium,Texans,Titans
330915022,2013-09-15,60034,20:05,State Farm Stadium,Cardinals,Lions
330915027,2013-09-15,60870,20:05,Raymond James Stadium,Buccaneers,Saints
330915013,2013-09-15,49400,20:25,Oakland Coliseum,Raiders,Jaguars
330915019,2013-09-15,81285,20:25,MetLife Stadium,Giants,Broncos
330915026,2013-09-16,68338,00:30,Lumen Field,Seahawks,49ers
330916004,2013-09-17,64585,00:30,Paycor Stadium,Bengals,Steelers
330919021,2013-09-20,69144,00:25,Lincoln Financial Field,Eagles,Chiefs
330922004,2013-09-22,64633,17:00,Paycor Stadium,Bengals,Packers
330922006,2013-09-22,80848,17:00,AT&T Stadium,Cowboys,Rams
330922010,2013-09-22,69143,17:00,Nissan Stadium,Titans,Chargers
330922016,2013-09-22,63672,17:00,Mall of America Field,Vikings,Browns
330922017,2013-09-22,68756,17:00,Gillette Stadium,Patriots,Buccaneers
330922018,2013-09-22,73057,17:00,Caesars Superdome,Saints,Cardinals
330922028,2013-09-22,80111,17:00,FedExField,Commanders,Lions
330922029,2013-09-22,73748,17:00,Bank of America Stadium,Panthers,Giants
330922033,2013-09-22,71168,17:00,M&T Bank Stadium,Ravens,Texans
330922015,2013-09-22,70660,20:05,Hard Rock Stadium,Dolphins,Falcons
330922020,2013-09-22,76957,20:25,MetLife Stadium,Jets,Bills
330922025,2013-09-22,69732,20:25,Candlestick Park,49ers,Colts
330922026,2013-09-22,68087,20:25,Lumen Field,Seahawks,Jaguars
330922023,2013-09-23,61575,00:30,Acrisure Stadium,Steelers,Bears
330923007,2013-09-24,76978,00:30,Empower Field at Mile High,Broncos,Raiders
330926014,2013-09-27,56640,00:25,The Dome at America's Center,Rams,49ers
330929002,2013-09-29,68296,17:00,Highmark Stadium,Bills,Ravens
330929005,2013-09-29,71481,17:00,Cleveland Browns Stadium,Browns,Bengals
330929008,2013-09-29,64552,17:00,Ford Field,Lions,Bears
330929012,2013-09-29,73386,17:00,GEHA Field at Arrowhead Stadium,Chiefs,Giants
330929016,2013-09-29,83518,17:00,Wembley Stadium,Vikings,Steelers
330929027,2013-09-29,44956,17:00,Raymond James Stadium,Buccaneers,Cardinals
330929030,2013-09-29,59695,17:00,EverBank Stadium,Jaguars,Colts
330929034,2013-09-29,71756,17:00,NRG Stadium,Texans,Seahawks
330929010,2013-09-29,69143,20:05,Nissan Stadium,Titans,Jets
330929007,2013-09-29,77002,20:25,Empower Field at Mile High,Broncos,Eagles
330929013,2013-09-29,53549,20:25,Oakland Coliseum,Raiders,Commanders
330929024,2013-09-29,68601,20:25,SDCCU Stadium,Chargers,Cowboys
330929001,2013-09-30,70744,00:30,Georgia Dome,Falcons,Patriots
330930018,2013-10-01,73118,00:30,Caesars Superdome,Saints,Dolphins
331003005,2013-10-04,71239,00:25,Cleveland Browns Stadium,Browns,Bills
331006003,2013-10-06,62361,17:00,Soldier Field,Bears,Saints
331006004,2013-10-06,64259,17:00,Paycor Stadium,Bengals,Patriots
331006009,2013-10-06,78200,17:00,Lambeau Field,Packers,Lions
331006010,2013-10-06,69143,17:00,Nissan Stadium,Titans,Chiefs
331006011,2013-10-06,66608,17:00,Lucas Oil Stadium,Colts,Seahawks
331006014,2013-10-06,54266,17:00,The Dome at America's Center,Rams,Jaguars
331006015,2013-10-06,68342,17:00,Hard Rock Stadium,Dolphins,Ravens
331006019,2013-10-06,80738,17:00,MetLife Stadium,Giants,Eagles
331006022,2013-10-06,60426,20:05,State Farm Stadium,Cardinals,Panthers
331006006,2013-10-06,92758,20:25,AT&T Stadium,Cowboys,Broncos
331006025,2013-10-07,69732,00:30,Candlestick Park,49ers,Texans
331006013,2013-10-07,48834,03:35,Oakland Coliseum,Raiders,Chargers
331007001,2013-10-08,70246,00:30,Georgia Dome,Falcons,Jets
331010003,2013-10-11,62374,00:25,Soldier Field,Bears,Giants
331013002,2013-10-13,67739,17:00,Highmark Stadium,Bills,Bengals
331013005,2013-10-13,71513,17:00,Cleveland Browns Stadium,Browns,Lions
331013012,2013-10-13,76394,17:00,GEHA Field at Arrowhead Stadium,Chiefs,Raiders
331013016,2013-10-13,63963,17:00,Mall of America Field,Vikings,Panthers
331013020,2013-10-13,76957,17:00,MetLife Stadium,Jets,Steelers
331013027,2013-10-13,62505,17:00,Raymond James Stadium,Buccaneers,Eagles
331013033,2013-10-13,71319,17:00,M&T Bank Stadium,Ravens,Packers
331013034,2013-10-13,71104,17:00,NRG Stadium,Texans,Rams
331013007,2013-10-13,76862,20:05,Empower Field at Mile High,Broncos,Jaguars
331013026,2013-10-13,68127,20:05,Lumen Field,Seahawks,Titans
331013017,2013-10-13,68756,20:25,Gillette Stadium,Patriots,Saints
331013025,2013-10-13,69732,20:25,Candlestick Park,49ers,Cardinals
331013006,2013-10-14,90239,00:30,AT&T Stadium,Cowboys,Commanders
331014024,2013-10-15,57954,00:30,SDCCU Stadium,Chargers,Colts
331017022,2013-10-18,61200,00:25,State Farm Stadium,Cardinals,Seahawks
331020001,2013-10-20,69522,17:00,Georgia Dome,Falcons,Buccaneers
331020008,2013-10-20,63207,17:00,Ford Field,Lions,Bengals
331020015,2013-10-20,60592,17:00,Hard Rock Stadium,Dolphins,Bills
331020020,2013-10-20,76957,17:00,MetLife Stadium,Jets,Patriots
331020021,2013-10-20,69144,17:00,Lincoln Financial Field,Eagles,Cowboys
331020028,2013-10-20,83147,17:00,FedExField,Commanders,Bears
331020029,2013-10-20,72686,17:00,Bank of America Stadium,Panthers,Rams
331020030,2013-10-20,59550,17:00,EverBank Stadium,Jaguars,Chargers
331020010,2013-10-20,69143,20:05,Nissan Stadium,Titans,49ers
331020009,2013-10-20,77804,20:25,Lambeau Field,Packers,Browns
331020012,2013-10-20,74118,20:25,GEHA Field at Arrowhead Stadium,Chiefs,Texans
331020023,2013-10-20,62295,20:25,Acrisure Stadium,Steelers,Ravens
331020011,2013-10-21,67196,00:30,Lucas Oil Stadium,Colts,Broncos
331021019,2013-10-22,79314,00:30,MetLife Stadium,Giants,Vikings
331024027,2013-10-25,59073,00:25,Raymond James Stadium,Buccaneers,Panthers
331027008,2013-10-27,64379,17:00,Ford Field,Lions,Cowboys
331027012,2013-10-27,74307,17:00,GEHA Field at Arrowhead Stadium,Chiefs,Browns
331027017,2013-10-27,68756,17:00,Gillette Stadium,Patriots,Dolphins
331027018,2013-10-27,72405,17:00,Caesars Superdome,Saints,Bills
331027021,2013-10-27,69144,17:00,Lincoln Financial Field,Eagles,Giants
331027030,2013-10-27,83559,17:00,Wembley Stadium,Jaguars,49ers
331027004,2013-10-27,62576,20:05,Paycor Stadium,Bengals,Jets
331027013,2013-10-27,52950,20:05,Oakland Coliseum,Raiders,Steelers
331027007,2013-10-27,77031,20:25,Empower Field at Mile High,Broncos,Commanders
331027022,2013-10-27,60671,20:25,State Farm Stadium,Cardinals,Falcons
331027016,2013-10-28,64134,00:30,Mall of America Field,Vikings,Packers
331028014,2013-10-29,55966,00:30,The Dome at America's Center,Rams,Seahawks
331031015,2013-11-01,52388,00:25,Hard Rock Stadium,Dolphins,Bengals
331103002,2013-11-03,68159,18:00,Highmark Stadium,Bills,Chiefs
331103006,2013-11-03,85360,18:00,AT&T Stadium,Cowboys,Vikings
331103014,2013-11-03,54617,18:00,The Dome at America's Center,Rams,Titans
331103020,2013-11-03,76957,18:00,MetLife Stadium,Jets,Saints
331103028,2013-11-03,80115,18:00,FedExField,Commanders,Chargers
331103029,2013-11-03,73720,18:00,Bank of America Stadium,Panthers,Falcons
331103013,2013-11-03,51751,21:05,Oakland Coliseum,Raiders,Eagles
331103026,2013-11-03,67873,21:05,Lumen Field,Seahawks,Buccaneers
331103005,2013-11-03,71513,21:25,Cleveland Browns Stadium,Browns,Ravens
331103017,2013-11-03,68756,21:25,Gillette Stadium,Patriots,Steelers
331103034,2013-11-04,71778,01:30,NRG Stadium,Texans,Colts
331104009,2013-11-05,0,01:30,Lambeau Field,Packers,Bears
331107016,2013-11-08,64011,01:25,Mall of America Field,Vikings,Commanders
331110001,2013-11-10,70309,18:00,Georgia Dome,Falcons,Seahawks
331110003,2013-11-10,62431,18:00,Soldier Field,Bears,Lions
331110009,2013-11-10,78011,18:00,Lambeau Field,Packers,Eagles
331110010,2013-11-10,69143,18:00,Nissan Stadium,Titans,Jaguars
331110011,2013-11-10,66004,18:00,Lucas Oil Stadium,Colts,Rams
331110019,2013-11-10,80366,18:00,MetLife Stadium,Giants,Raiders
331110023,2013-11-10,60406,18:00,Acrisure Stadium,Steelers,Bills
331110033,2013-11-10,70992,18:00,M&T Bank Stadium,Ravens,Bengals
331110025,2013-11-10,69732,21:05,Candlestick Park,49ers,Panthers
331110022,2013-11-10,60845,21:25,State Farm Stadium,Cardinals,Texans
331110024,2013-11-10,68847,21:25,SDCCU Stadium,Chargers,Broncos
331110018,2013-11-11,73018,01:30,Caesars Superdome,Saints,Cowboys
331111027,2013-11-12,0,01:30,Raymond James Stadium,Buccaneers,Dolphins
331114010,2013-11-15,69143,01:25,Nissan Stadium,Titans,Colts
331117002,2013-11-17,68036,18:00,Highmark Stadium,Bills,Jets
331117003,2013-11-17,62367,18:00,Soldier Field,Bears,Ravens
331117004,2013-11-17,63856,18:00,Paycor Stadium,Bengals,Browns
331117021,2013-11-17,69144,18:00,Lincoln Financial Field,Eagles,Commanders
331117023,2013-11-17,57905,18:00,Acrisure Stadium,Steelers,Lions
331117027,2013-11-17,55360,18:00,Raymond James Stadium,Buccaneers,Falcons
331117030,2013-11-17,59862,18:00,EverBank Stadium,Jaguars,Cardinals
331117034,2013-11-17,71726,18:00,NRG Stadium,Texans,Raiders
331117015,2013-11-17,60256,21:05,Hard Rock Stadium,Dolphins,Chargers
331117018,2013-11-17,73025,21:25,Caesars Superdome,Saints,49ers
331117019,2013-11-17,79114,21:25,MetLife Stadium,Giants,Packers
331117026,2013-11-17,68235,21:25,Lumen Field,Seahawks,Vikings
331117007,2013-11-18,77076,01:30,Empower Field at Mile High,Broncos,Chiefs
331118029,2013-11-19,74225,01:30,Bank of America Stadium,Panthers,Patriots
331121001,2013-11-22,70422,01:25,Georgia Dome,Falcons,Saints
331124005,2013-11-24,71513,18:00,Cleveland Browns Stadium,Browns,Steelers
331124008,2013-11-24,62098,18:00,Ford Field,Lions,Buccaneers
331124009,2013-11-24,77871,18:00,Lambeau Field,Packers,Vikings
331124012,2013-11-24,75259,18:00,GEHA Field at Arrowhead Stadium,Chiefs,Chargers
331124014,2013-11-24,66024,18:00,The Dome at America's Center,Rams,Bears
331124015,2013-11-24,60156,18:00,Hard Rock Stadium,Dolphins,Panthers
331124033,2013-11-24,71148,18:00,M&T Bank Stadium,Ravens,Jets
331124034,2013-11-24,71659,18:00,NRG Stadium,Texans,Jaguars
331124013,2013-11-24,46001,21:05,Oakland Coliseum,Raiders,Titans
331124022,2013-11-24,60882,21:05,State Farm Stadium,Cardinals,Colts
331124019,2013-11-24,80499,21:25,MetLife Stadium,Giants,Cowboys
331124017,2013-11-25,68756,01:30,Gillette Stadium,Patriots,Broncos
331125028,2013-11-26,79773,01:30,FedExField,Commanders,49ers
331128008,2013-11-28,64934,17:30,Ford Field,Lions,Packers
331128006,2013-11-28,87572,21:30,AT&T Stadium,Cowboys,Raiders
331128033,2013-11-29,71005,01:30,M&T Bank Stadium,Ravens,Steelers
331201005,2013-12-01,69654,18:00,Cleveland Browns Stadium,Browns,Jaguars
331201011,2013-12-01,65502,18:00,Lucas Oil Stadium,Colts,Titans
331201016,2013-12-01,64134,18:00,Mall of America Field,Vikings,Bears
331201020,2013-12-01,76957,18:00,MetLife Stadium,Jets,Dolphins
331201021,2013-12-01,69144,18:00,Lincoln Financial Field,Eagles,Cardinals
331201029,2013-12-01,72795,18:00,Bank of America Stadium,Panthers,Buccaneers
331201034,2013-12-01,71769,18:00,NRG Stadium,Texans,Patriots
331201002,2013-12-01,38969,21:05,Rogers Centre,Bills,Falcons
331201025,2013-12-01,69732,21:05,Candlestick Park,49ers,Rams
331201012,2013-12-01,77065,21:25,GEHA Field at Arrowhead Stadium,Chiefs,Broncos
331201024,2013-12-01,61536,21:25,SDCCU Stadium,Chargers,Bengals
331201028,2013-12-02,75220,01:30,FedExField,Commanders,Giants
331202026,2013-12-03,68387,01:30,Lumen Field,Seahawks,Saints
331205030,2013-12-06,60414,01:25,EverBank Stadium,Jaguars,Texans
331208004,2013-12-08,62507,18:00,Paycor Stadium,Bengals,Colts
331208009,2013-12-08,77550,18:00,Lambeau Field,Packers,Falcons
331208017,2013-12-08,68756,18:00,Gillette Stadium,Patriots,Browns
331208020,2013-12-08,76957,18:00,MetLife Stadium,Jets,Raiders
331208021,2013-12-08,69144,18:00,Lincoln Financial Field,Eagles,Lions
331208023,2013-12-08,52489,18:00,Acrisure Stadium,Steelers,Dolphins
331208027,2013-12-08,59194,18:00,Raymond James Stadium,Buccaneers,Bills
331208028,2013-12-08,56247,18:00,FedExField,Commanders,Chiefs
331208033,2013-12-08,70921,18:00,M&T Bank Stadium,Ravens,Vikings
331208007,2013-12-08,76554,21:05,Empower Field at Mile High,Broncos,Titans
331208022,2013-12-08,60643,21:25,State Farm Stadium,Cardinals,Rams
331208024,2013-12-08,65132,21:25,SDCCU Stadium,Chargers,Giants
331208025,2013-12-08,69732,21:25,Candlestick Park,49ers,Seahawks
331208018,2013-12-09,73089,01:30,Caesars Superdome,Saints,Panthers
331209003,2013-12-10,62229,01:30,Soldier Field,Bears,Cowboys
331212007,2013-12-13,76497,01:25,Empower Field at Mile High,Broncos,Chargers
331215001,2013-12-15,70069,18:00,Georgia Dome,Falcons,Commanders
331215005,2013-12-15,71513,18:00,Cleveland Browns Stadium,Browns,Bears
331215011,2013-12-15,65470,18:00,Lucas Oil Stadium,Colts,Texans
331215015,2013-12-15,71863,18:00,Hard Rock Stadium,Dolphins,Patriots
331215016,2013-12-15,64087,18:00,Mall of America Field,Vikings,Eagles
331215019,2013-12-15,79691,18:00,MetLife Stadium,Giants,Seahawks
331215027,2013-12-15,64142,18:00,Raymond James Stadium,Buccaneers,49ers
331215030,2013-12-15,60085,18:00,EverBank Stadium,Jaguars,Bills
331215013,2013-12-15,49571,21:05,Oakland Coliseum,Raiders,Chiefs
331215029,2013-12-15,73251,21:05,Bank of America Stadium,Panthers,Jets
331215006,2013-12-15,91054,21:25,AT&T Stadium,Cowboys,Packers
331215010,2013-12-15,69143,21:25,Nissan Stadium,Titans,Cardinals
331215014,2013-12-15,58442,21:25,The Dome at America's Center,Rams,Saints
331215023,2013-12-16,45873,01:30,Acrisure Stadium,Steelers,Bengals
331216008,2013-12-17,64742,01:30,Ford Field,Lions,Ravens
331222002,2013-12-22,54305,18:00,Highmark Stadium,Bills,Dolphins
331222004,2013-12-22,61555,18:00,Paycor Stadium,Bengals,Vikings
331222012,2013-12-22,75396,18:00,GEHA Field at Arrowhead Stadium,Chiefs,Colts
331222014,2013-12-22,54423,18:00,The Dome at America's Center,Rams,Buccaneers
331222020,2013-12-22,76957,18:00,MetLife Stadium,Jets,Browns
331222028,2013-12-22,80411,18:00,FedExField,Commanders,Cowboys
331222029,2013-12-22,73825,18:00,Bank of America Stadium,Panthers,Saints
331222030,2013-12-22,60559,18:00,EverBank Stadium,Jaguars,Titans
331222034,2013-12-22,71761,18:00,NRG Stadium,Texans,Broncos
331222008,2013-12-22,63996,21:05,Ford Field,Lions,Giants
331222026,2013-12-22,68266,21:05,Lumen Field,Seahawks,Cardinals
331222009,2013-12-22,77999,21:25,Lambeau Field,Packers,Steelers
331222024,2013-12-22,65675,21:25,SDCCU Stadium,Chargers,Raiders
331222033,2013-12-22,71433,21:25,M&T Bank Stadium,Ravens,Patriots
331222021,2013-12-23,69144,01:30,Lincoln Financial Field,Eagles,Bears
331223025,2013-12-24,0,01:30,Candlestick Park,49ers,Falcons
331229001,2013-12-29,70427,18:00,Georgia Dome,Falcons,Panthers
331229004,2013-12-29,62406,18:00,Paycor Stadium,Bengals,Ravens
331229010,2013-12-29,69143,18:00,Nissan Stadium,Titans,Texans
331229011,2013-12-29,66008,18:00,Lucas Oil Stadium,Colts,Jaguars
331229015,2013-12-29,70296,18:00,Hard Rock Stadium,Dolphins,Jets
331229016,2013-12-29,64134,18:00,Mall of America Field,Vikings,Lions
331229019,2013-12-29,80177,18:00,MetLife Stadium,Giants,Commanders
331229023,2013-12-29,56361,18:00,Acrisure Stadium,Steelers,Browns
331229003,2013-12-29,62708,21:25,Soldier Field,Bears,Packers
331229013,2013-12-29,51500,21:25,Oakland Coliseum,Raiders,Broncos
331229017,2013-12-29,68756,21:25,Gillette Stadium,Patriots,Bills
331229018,2013-12-29,73150,21:25,Caesars Superdome,Saints,Buccaneers
331229022,2013-12-29,63570,21:25,State Farm Stadium,Cardinals,49ers
331229024,2013-12-29,66374,21:25,SDCCU Stadium,Chargers,Chiefs
331229026,2013-12-29,68264,21:25,Lumen Field,Seahawks,Rams
331229006,2013-12-30,91166,01:30,AT&T Stadium,Cowboys,Eagles
340104011,2014-01-04,63551,21:35,Lucas Oil Stadium,Colts,Chiefs
340104021,2014-01-05,69144,01:10,Lincoln Financial Field,Eagles,Saints
340105004,2014-01-05,62277,18:05,Paycor Stadium,Bengals,Chargers
340105009,2014-01-05,77525,21:40,Lambeau Field,Packers,49ers
340111026,2014-01-11,68388,21:35,Lumen Field,Seahawks,Saints
340111017,2014-01-12,68756,01:15,Gillette Stadium,Patriots,Colts
340112029,2014-01-12,73784,18:05,Bank of America Stadium,Panthers,49ers
340112007,2014-01-12,76969,21:40,Empower Field at Mile High,Broncos,Chargers
340119007,2014-01-19,77110,20:00,Empower Field at Mile High,Broncos,Patriots
340119026,2014-01-19,68454,23:30,Lumen Field,Seahawks,49ers
340202007,2014-02-02,82529,23:25,MetLife Stadium,Broncos,Seahawks
400554214,2014-09-05,68424,00:30,Lumen Field,Seahawks,Packers
400554215,2014-09-07,70706,17:00,Georgia Dome,Falcons,Saints
400554232,2014-09-07,62425,17:00,Soldier Field,Bears,Bills
400554260,2014-09-07,73569,17:00,GEHA Field at Arrowhead Stadium,Chiefs,Titans
400554217,2014-09-07,55919,17:00,The Dome at America's Center,Rams,Vikings
400554262,2014-09-07,70630,17:00,Hard Rock Stadium,Dolphins,Patriots
400554226,2014-09-07,78160,17:00,MetLife Stadium,Jets,Raiders
400554223,2014-09-07,69596,17:00,Lincoln Financial Field,Eagles,Jaguars
400554221,2014-09-07,64598,17:00,Acrisure Stadium,Steelers,Browns
400554229,2014-09-07,70925,17:00,M&T Bank Stadium,Ravens,Bengals
400554256,2014-09-07,71770,17:00,NRG Stadium,Texans,Commanders
400554269,2014-09-07,91174,20:25,AT&T Stadium,Cowboys,49ers
400554266,2014-09-07,62442,20:25,Raymond James Stadium,Buccaneers,Panthers
400554273,2014-09-08,76939,00:30,Empower Field at Mile High,Broncos,Colts
400554296,2014-09-08,64401,23:10,Ford Field,Lions,Giants
400554301,2014-09-09,61292,02:20,State Farm Stadium,Cardinals,Chargers
400554196,2014-09-12,71181,00:25,M&T Bank Stadium,Ravens,Steelers
400554198,2014-09-14,69954,17:00,Highmark Stadium,Bills,Dolphins
400554245,2014-09-14,58574,17:00,Paycor Stadium,Bengals,Falcons
400554241,2014-09-14,67407,17:00,Cleveland Browns Stadium,Browns,Saints
400554206,2014-09-14,69143,17:00,Nissan Stadium,Titans,Cowboys
400554235,2014-09-14,52350,17:00,Huntington Bank Stadium,Vikings,Patriots
400554211,2014-09-14,78344,17:00,MetLife Stadium,Giants,Cardinals
400554202,2014-09-14,80037,17:00,FedExField,Commanders,Jaguars
400554249,2014-09-14,73586,17:00,Bank of America Stadium,Panthers,Lions
400554278,2014-09-14,67916,20:05,SDCCU Stadium,Chargers,Seahawks
400554274,2014-09-14,59923,20:05,Raymond James Stadium,Buccaneers,Rams
400554291,2014-09-14,76900,20:25,Empower Field at Mile High,Broncos,Chiefs
400554287,2014-09-14,78041,20:25,Lambeau Field,Packers,Jets
400554284,2014-09-14,54063,20:25,Oakland Coliseum,Raiders,Texans
400554314,2014-09-15,70799,00:30,Levi's Stadium,49ers,Bears
400554318,2014-09-16,64871,00:30,Lucas Oil Stadium,Colts,Eagles
400554194,2014-09-19,70318,00:25,Georgia Dome,Falcons,Buccaneers
400554195,2014-09-21,68611,17:00,Highmark Stadium,Bills,Chargers
400554237,2014-09-21,56743,17:00,Paycor Stadium,Bengals,Titans
400554240,2014-09-21,67407,17:00,Cleveland Browns Stadium,Browns,Ravens
400554244,2014-09-21,62418,17:00,Ford Field,Lions,Packers
400554199,2014-09-21,58739,17:00,The Dome at America's Center,Rams,Cowboys
400554250,2014-09-21,68756,17:00,Gillette Stadium,Patriots,Raiders
400554213,2014-09-21,73005,17:00,Caesars Superdome,Saints,Vikings
400554208,2014-09-21,77462,17:00,MetLife Stadium,Giants,Texans
400554203,2014-09-21,69596,17:00,Lincoln Financial Field,Eagles,Commanders
400554247,2014-09-21,60601,17:00,EverBank Stadium,Jaguars,Colts
400554253,2014-09-21,61572,20:05,State Farm Stadium,Cardinals,49ers
400554280,2014-09-21,70313,20:25,Hard Rock Stadium,Dolphins,Chiefs
400554276,2014-09-21,68447,20:25,Lumen Field,Seahawks,Broncos
400554283,2014-09-22,73945,00:30,Bank of America Stadium,Panthers,Steelers
400554288,2014-09-23,78160,00:30,MetLife Stadium,Jets,Bears
400554201,2014-09-26,80573,00:25,FedExField,Commanders,Giants
400554207,2014-09-28,61736,17:00,Soldier Field,Bears,Packers
400554238,2014-09-28,64757,17:00,Lucas Oil Stadium,Colts,Titans
400554286,2014-09-28,83436,17:00,Wembley Stadium,Raiders,Dolphins
400554252,2014-09-28,78160,17:00,MetLife Stadium,Jets,Lions
400554279,2014-09-28,62910,17:00,Acrisure Stadium,Steelers,Buccaneers
400554248,2014-09-28,71218,17:00,M&T Bank Stadium,Ravens,Panthers
400554212,2014-09-28,71756,17:00,NRG Stadium,Texans,Bills
400554290,2014-09-28,56553,20:05,SDCCU Stadium,Chargers,Jaguars
400554242,2014-09-28,52173,20:25,Huntington Bank Stadium,Vikings,Falcons
400554315,2014-09-28,70799,20:25,Levi's Stadium,49ers,Eagles
400554319,2014-09-29,91176,00:30,AT&T Stadium,Cowboys,Saints
400554325,2014-09-30,76613,00:30,GEHA Field at Arrowhead Stadium,Chiefs,Patriots
400554197,2014-10-03,78054,00:25,Lambeau Field,Packers,Vikings
400554234,2014-10-05,91159,17:00,AT&T Stadium,Cowboys,Texans
400554236,2014-10-05,62775,17:00,Ford Field,Lions,Bills
400554204,2014-10-05,69143,17:00,Nissan Stadium,Titans,Browns
400554239,2014-10-05,65258,17:00,Lucas Oil Stadium,Colts,Ravens
400554210,2014-10-05,73004,17:00,Caesars Superdome,Saints,Buccaneers
400554209,2014-10-05,80307,17:00,MetLife Stadium,Giants,Falcons
400554205,2014-10-05,69596,17:00,Lincoln Financial Field,Eagles,Rams
400554200,2014-10-05,73659,17:00,Bank of America Stadium,Panthers,Bears
400554243,2014-10-05,66198,17:00,EverBank Stadium,Jaguars,Steelers
400554246,2014-10-05,76895,20:05,Empower Field at Mile High,Broncos,Cardinals
400554275,2014-10-05,63471,20:25,SDCCU Stadium,Chargers,Jets
400554251,2014-10-05,70799,20:25,Levi's Stadium,49ers,Chiefs
400554277,2014-10-06,68756,00:30,Gillette Stadium,Patriots,Bengals
400554282,2014-10-07,79522,00:30,FedExField,Commanders,Seahawks
400554216,2014-10-10,71787,00:25,NRG Stadium,Texans,Colts
400554259,2014-10-12,70185,17:00,Highmark Stadium,Bills,Patriots
400554263,2014-10-12,57053,17:00,Paycor Stadium,Bengals,Panthers
400554295,2014-10-12,67431,17:00,Cleveland Browns Stadium,Browns,Steelers
400554222,2014-10-12,69143,17:00,Nissan Stadium,Titans,Jaguars
400554299,2014-10-12,70875,17:00,Hard Rock Stadium,Dolphins,Packers
400554255,2014-10-12,52213,17:00,Huntington Bank Stadium,Vikings,Lions
400554231,2014-10-12,78160,17:00,MetLife Stadium,Jets,Broncos
400554225,2014-10-12,60041,17:00,Raymond James Stadium,Buccaneers,Ravens
400554302,2014-10-12,53329,20:05,Oakland Coliseum,Raiders,Chargers
400554220,2014-10-12,70712,20:25,Georgia Dome,Falcons,Bears
400554308,2014-10-12,61139,20:25,State Farm Stadium,Cardinals,Commanders
400554305,2014-10-12,68432,20:25,Lumen Field,Seahawks,Cowboys
400554312,2014-10-13,69596,00:30,Lincoln Financial Field,Eagles,Giants
400554335,2014-10-14,56851,00:30,The Dome at America's Center,Rams,49ers
400554219,2014-10-17,68756,00:25,Gillette Stadium,Patriots,Jets
400554268,2014-10-19,68477,17:00,Highmark Stadium,Bills,Vikings
400554270,2014-10-19,62413,17:00,Soldier Field,Bears,Dolphins
400554271,2014-10-19,63271,17:00,Ford Field,Lions,Saints
400554294,2014-10-19,78106,17:00,Lambeau Field,Packers,Panthers
400554265,2014-10-19,66539,17:00,Lucas Oil Stadium,Colts,Bengals
400554257,2014-10-19,57855,17:00,The Dome at America's Center,Rams,Seahawks
