end_down,game_id,play_id,play_type,quarter,score_value,seconds_remaining,start_down,text,yards
3.0,401326588.0,4013265882480,Pass Reception,3.0,0.0,610.0,2.0,(10:10) (Shotgun) B.Allen pass short right to M.Wilcox pushed ob at CLV 39 for 5 yards (G.Delpit).,5.0
1.0,401326588.0,4013265882509,Pass Incompletion,3.0,0.0,573.0,3.0,"(9:33) (Shotgun) B.Allen pass incomplete deep left to S.Morgan. PENALTY on CLV-G.Williams, Defensive Pass Interference, 16 yards, enforced at CLV 39 - No Play.",16.0
3.0,401326588.0,4013265882542,Rush,3.0,0.0,568.0,1.0,(9:28) T.Williams left guard to CLV 17 for 6 yards (A.Green).,6.0
1.0,401326588.0,4013265882563,Rush,3.0,0.0,527.0,2.0,(8:47) S.Morgan left end pushed ob at CLV 14 for 3 yards (M.Wilson).,3.0
1.0,401326588.0,4013265882606,Rush,3.0,0.0,482.0,3.0,(8:02) B.Allen up the middle to CLV 11 for 3 yards (A.Walker).,3.0
3.0,401326588.0,4013265882589,Timeout,3.0,0.0,478.0,3.0,Timeout #1 by CIN at 08:02.,0.0
1.0,401326588.0,4013265882627,Rush,3.0,0.0,441.0,1.0,"(7:21) T.Williams left guard to CLV 10 for 1 yard (J.Phillips, J.Elliott).",1.0
1.0,401326588.0,4013265882648,Penalty,3.0,0.0,441.0,2.0,"(6:35) PENALTY on CIN, Delay of Game, 5 yards, enforced at CLV 10 - No Play.",-5.0
1.0,401326588.0,4013265882671,Sack,3.0,0.0,379.0,2.0,(6:19) (Shotgun) B.Allen sacked at CLV 22 for -7 yards (M.Garrett).,-7.0
1.0,401326588.0,4013265882690,Pass Reception,3.0,0.0,335.0,3.0,(5:35) (Shotgun) B.Allen pass short left to T.Williams to CLV 18 for 4 yards (J.Elliott; A.Walker). CIN-H.Adeniji was injured during the play. His return is Probable.,4.0
-1.0,401326588.0,4013265882714,Field Goal Good,3.0,3.0,301.0,4.0,Elliott Fry 36 Yd Field Goal ,36.0
-1.0,401326588.0,4013265882737,Kickoff Return (Offense),3.0,0.0,301.0,0.0,"E.Fry kicks 61 yards from CIN 35 to CLV 4. J.Bradley to CLV 29 for 25 yards (V.Hargreaves; T.Flowers). PENALTY on CLV-H.Miller, Offensive Holding, 10 yards, enforced at CLV 29.",25.0
2.0,401326588.0,4013265882770,Pass Reception,3.0,0.0,301.0,1.0,"(4:53) C.Keenum pass short left to H.Bryant to CLV 28 for 9 yards (M.Bailey, K.Jones).",9.0
2.0,401326588.0,4013265882795,Rush,3.0,0.0,257.0,2.0,"(4:17) D.Johnson left tackle to CLV 30 for 2 yards (W.Ray, T.Henderson).",2.0
3.0,401326588.0,4013265882816,Rush,3.0,0.0,217.0,1.0,"(3:37) D.Johnson right tackle to CLV 43 for 13 yards (W.Ray, T.Henderson).",13.0
3.0,401326588.0,4013265882837,Rush,3.0,0.0,176.0,1.0,(2:56) D.Johnson left tackle to CIN 46 for 11 yards (Mi.Thomas).,11.0
3.0,401326588.0,4013265882858,Rush,3.0,0.0,132.0,1.0,(2:12) D.Johnson left tackle to CIN 43 for 3 yards (T.Shelvin).,3.0
3.0,401326588.0,4013265882879,Rush,3.0,0.0,93.0,2.0,(1:33) N.Chubb right tackle to CIN 8 for 35 yards (Mi.Thomas).,35.0
1.0,401326588.0,4013265882900,Rush,3.0,0.0,61.0,1.0,(1:01) (No Huddle) N.Chubb right tackle to CIN 7 for 1 yard (M.Daniels).,1.0
1.0,401326588.0,4013265882921,Rush,3.0,0.0,17.0,2.0,(:17) N.Chubb left tackle to CIN 7 for no gain (M.Daniels).,0.0
1.0,401326588.0,4013265882942,End Period,3.0,0.0,0.0,1.0,END QUARTER 3,0.0
1.0,401326588.0,4013265882961,Pass Reception,4.0,0.0,900.0,3.0,"(15:00) (Shotgun) C.Keenum pass short right to J.Landry to CIN 2 for 5 yards (T.Waynes, M.Bailey).",5.0
2.0,401326588.0,4013265882985,Pass Incompletion,4.0,0.0,855.0,4.0,(14:15) (Shotgun) C.Keenum pass incomplete short left to D.Peoples-Jones.,0.0
1.0,401326588.0,4013265883007,Official Timeout,4.0,0.0,853.0,1.0,Timeout at 14:13.,0.0
1.0,401326588.0,4013265883024,Rush,4.0,0.0,852.0,1.0,(14:13) C.Evans right tackle to CIN 3 for 1 yard (A.Walker; G.Delpit).,1.0
2.0,401326588.0,4013265883045,Pass Incompletion,4.0,0.0,811.0,2.0,(13:32) B.Allen pass incomplete short left to M.Thomas.,0.0
2.0,401326588.0,4013265883067,Pass Incompletion,4.0,0.0,808.0,3.0,(13:28) (Shotgun) B.Allen pass incomplete short left to M.Thomas (M.Stewart).,0.0
1.0,401326588.0,4013265883089,Punt,4.0,0.0,805.0,4.0,"(13:25) K.Huber punts 49 yards to CLV 48, Center-C.Harris. D.Peoples-Jones to CIN 46 for 6 yards (M.Thomas). FUMBLES (M.Thomas), recovered by CLV-A.Green at CIN 46.",6.0
1.0,401326588.0,4013265883130,Official Timeout,4.0,0.0,794.0,1.0,Timeout at 13:14.,0.0
1.0,401326588.0,4013265883147,Rush,4.0,0.0,794.0,1.0,(13:14) D.Johnson right guard to CIN 43 for 3 yards (C.Johnston).,3.0
3.0,401326588.0,4013265883168,Rush,4.0,0.0,757.0,2.0,(12:37) D.Johnson right tackle to CIN 37 for 6 yards (M.Bailey).,6.0
1.0,401326588.0,4013265883189,Rush,4.0,0.0,717.0,3.0,(11:57) D.Johnson right guard to CIN 34 for 3 yards (T.Flowers).,3.0
1.0,401326588.0,4013265883210,Rush,4.0,0.0,678.0,1.0,(11:18) D.Johnson left tackle to CIN 25 for 9 yards (Mi.Thomas).,9.0
2.0,401326588.0,4013265883231,Rush,4.0,0.0,639.0,2.0,(10:39) D.Johnson left tackle to CIN 23 for 2 yards (M.Bailey). CIN-R.Wren was injured during the play. His return is Questionable.,2.0
2.0,401326588.0,4013265883252,Official Timeout,4.0,0.0,611.0,2.0,Timeout at 10:11.,0.0
3.0,401326588.0,4013265883272,Rush,4.0,0.0,593.0,1.0,(9:53) D.Johnson right guard to CIN 18 for 5 yards (N.Spence).,5.0
3.0,401326588.0,4013265883294,Rush,4.0,0.0,555.0,2.0,"(9:15) (Shotgun) D.Johnson left tackle to CIN 11 for 7 yards (T.Flowers, Mi.Thomas). CIN-V.Hargreaves was injured during the play. His return is Questionable.",7.0
2.0,401326588.0,4013265883315,Official Timeout,4.0,0.0,530.0,2.0,Timeout at 08:50.,0.0
2.0,401326588.0,4013265883335,Rush,4.0,0.0,523.0,1.0,(8:43) D.Johnson left guard to CIN 11 for no gain (K.Kareem).,0.0
2.0,401326588.0,4013265883357,Rush,4.0,0.0,486.0,2.0,(8:06) D.Johnson right tackle to CIN 10 for 1 yard (C.Johnston; M.Bailey).,1.0
-1.0,401326588.0,4013265883378,Passing Touchdown,4.0,6.0,434.0,3.0,"Demetric Felton Pass From Case Keenum for 10 Yrds C.McLaughlin extra point is GOOD, Center-C.Hughlett, Holder-D.Colquitt.",10.0
1.0,401326588.0,4013265883423,Kickoff,4.0,0.0,434.0,0.0,"C.McLaughlin kicks 65 yards from CLV 35 to end zone, Touchback.",0.0
3.0,401326588.0,4013265883438,Rush,4.0,0.0,434.0,1.0,(7:14) C.Evans left end to CIN 26 for 1 yard (I.Odenigbo; A.Walker). CLV-J.Elliott was injured during the play. His return is Questionable.,1.0
3.0,401326588.0,4013265883463,Pass Reception,4.0,0.0,407.0,2.0,(6:47) (Shotgun) B.Allen pass short right to C.Evans to CIN 25 for -1 yards (J.Phillips) [C.Weaver].,-1.0
1.0,401326588.0,4013265883487,Pass Reception,4.0,0.0,364.0,3.0,(6:04) (Shotgun) B.Allen pass short left to T.Taylor to CIN 40 for 15 yards (M.Stewart; G.Newsome).,15.0
2.0,401326588.0,4013265883511,Rush,4.0,0.0,325.0,1.0,"(5:25) C.Evans left tackle to CIN 43 for 3 yards (J.Phillips, C.Weaver).",3.0
2.0,401326588.0,4013265883532,Pass Incompletion,4.0,0.0,279.0,2.0,(4:39) (Shotgun) B.Allen pass incomplete deep left to T.Irwin.,0.0
2.0,401326588.0,4013265883571,Pass Reception,4.0,0.0,273.0,3.0,(4:33) (Shotgun) B.Allen pass deep middle to T.Taylor to CLV 31 for 26 yards (M.Stewart).,26.0
3.0,401326588.0,4013265883554,Timeout,4.0,0.0,272.0,3.0,Timeout #2 by CIN at 04:33.,0.0
2.0,401326588.0,4013265883595,Pass Reception,4.0,0.0,229.0,1.0,(3:49) B.Allen pass short right to M.Wilcox pushed ob at CLV 23 for 8 yards (M.McDowell).,8.0
4.0,401326588.0,4013265883624,Pass Incompletion,4.0,0.0,221.0,2.0,(3:41) (Shotgun) B.Allen pass incomplete deep right to M.Thomas.,0.0
4.0,401326588.0,4013265883646,Rush,4.0,0.0,215.0,3.0,(3:35) (Shotgun) C.Evans left guard to CLV 13 for 10 yards (J.Phillips; M.Stewart).,10.0
1.0,401326588.0,4013265883667,Pass Incompletion,4.0,0.0,165.0,1.0,(2:45) (Shotgun) B.Allen pass incomplete short right to T.Taylor.,0.0
1.0,401326588.0,4013265883689,Pass Incompletion,4.0,0.0,161.0,2.0,"(2:42) (Shotgun) B.Allen pass incomplete short middle to T.Irwin (M.Stewart, J.Phillips).",0.0
1.0,401326588.0,4013265883711,Pass Reception,4.0,0.0,157.0,3.0,(2:37) (Shotgun) B.Allen pass short left to C.Evans pushed ob at CLV 4 for 9 yards (T.Togiai).,9.0
4.0,401326588.0,4013265883740,Timeout,4.0,0.0,151.0,4.0,Timeout #3 by CIN at 02:31.,0.0
-1.0,401326588.0,4013265883757,Passing Touchdown,4.0,6.0,146.0,4.0,Chris Evans Pass From Brandon Allen for 4 Yrds TWO-POINT CONVERSION ATTEMPT. B.Allen pass to T.Taylor is incomplete. ATTEMPT FAILS.,4.0
-1.0,401326588.0,4013265883796,Kickoff Return (Offense),4.0,0.0,146.0,0.0,"E.Fry kicks onside 16 yards from CIN 35 to CLV 49, impetus ends at CIN 48. A.Green (didn't try to advance) to CLV 49 for no gain.",0.0
2.0,401326588.0,4013265883839,Rush,4.0,0.0,143.0,1.0,(2:23) D.Johnson left tackle to CIN 49 for 2 yards (C.Johnston; K.Kareem).,2.0
2.0,401326588.0,4013265883860,Two-minute warning,4.0,0.0,120.0,2.0,Two-Minute Warning,0.0
2.0,401326588.0,4013265883877,Rush,4.0,0.0,120.0,2.0,(2:00) D.Johnson right guard to CIN 42 for 7 yards (Mi.Thomas; T.Shelvin).,7.0
2.0,401326588.0,4013265883898,Rush,4.0,0.0,76.0,3.0,(1:16) C.Keenum up the middle to CIN 40 for 2 yards (M.Bailey).,2.0
2.0,401326588.0,4013265883919,Rush,4.0,0.0,30.0,1.0,(:34) C.Keenum kneels to CIN 41 for -1 yards.,-1.0
2.0,401326588.0,4013265883940,End of Game,4.0,0.0,0.0,0.0,END GAME,0.0
0.0,401326589.0,4013265891,Coin Toss,0.0,0.0,900.0,0.0,GAME,0.0
-1.0,401326589.0,40132658940,Kickoff Return (Offense),1.0,0.0,900.0,0.0,J.Fox kicks 62 yards from DET 35 to GB 3. Am.Rodgers pushed ob at GB 26 for 23 yards (T.Walker).,23.0
3.0,401326589.0,40132658967,Pass Reception,1.0,0.0,896.0,1.0,"(14:56) A.Rodgers pass short middle to A.Lazard to DET 46 for 28 yards (W.Harris, D.Marlowe).",28.0
3.0,401326589.0,40132658991,Pass Reception,1.0,0.0,854.0,1.0,(14:14) (Shotgun) A.Rodgers pass short left to J.Deguara to DET 43 for 3 yards (W.Harris).,3.0
2.0,401326589.0,401326589115,Rush,1.0,0.0,816.0,2.0,(13:36) A.Dillon up the middle to DET 40 for 3 yards (D.Marlowe; J.Reeves-Maybin).,3.0
2.0,401326589.0,401326589136,Pass Reception,1.0,0.0,773.0,3.0,(12:53) (Shotgun) A.Rodgers pass short right to D.Adams to DET 35 for 5 yards (J.Reeves-Maybin).,5.0
2.0,401326589.0,401326589160,Sack,1.0,0.0,735.0,1.0,(12:15) A.Rodgers sacked at DET 35 for 0 yards (J.Okwara).,0.0
2.0,401326589.0,401326589179,Timeout,1.0,0.0,685.0,2.0,Timeout #1 by GB at 11:25.,0.0
2.0,401326589.0,401326589196,Pass Incompletion,1.0,0.0,683.0,2.0,(11:25) (Shotgun) A.Rodgers pass incomplete short right to A.Lazard.,0.0
2.0,401326589.0,401326589218,Pass Reception,1.0,0.0,681.0,3.0,"(11:21) (No Huddle, Shotgun) A.Rodgers pass short left to D.Adams pushed ob at DET 24 for 11 yards (W.Harris).",11.0
2.0,401326589.0,401326589247,Rush,1.0,0.0,644.0,1.0,(10:44) (Shotgun) A.Rodgers scrambles right end to DET 17 for 7 yards (I.Melifonwu).,7.0
1.0,401326589.0,401326589268,Rush,1.0,0.0,594.0,2.0,(9:54) A.Dillon left end to DET 17 for no gain (A.McNeill).,0.0
1.0,401326589.0,401326589289,Pass Reception,1.0,0.0,551.0,3.0,(9:11) (Shotgun) A.Rodgers pass short right to A.Lazard to DET 9 for 8 yards (A.Parker).,8.0
1.0,401326589.0,401326589313,Rush,1.0,0.0,510.0,1.0,"(8:30) A.Dillon up the middle to DET 1 for 8 yards (T.Walker, W.Harris). DET-T.Walker was injured during the play.",8.0
1.0,401326589.0,401326589334,Pass Incompletion,1.0,0.0,471.0,2.0,(7:51) A.Rodgers pass incomplete short right to M.Lewis [J.Penisini].,0.0
-1.0,401326589.0,401326589360,Passing Touchdown,1.0,6.0,462.0,3.0,"Allen Lazard Pass From Aaron Rodgers for 1 Yard M.Crosby extra point is GOOD, Center-S.Wirtel, Holder-C.Bojorquez.",1.0
1.0,401326589.0,401326589401,Kickoff,1.0,0.0,462.0,0.0,"M.Crosby kicks 65 yards from GB 35 to end zone, Touchback.",0.0
3.0,401326589.0,401326589416,Pass Reception,1.0,0.0,462.0,1.0,(7:42) J.Goff pass short right to D.Swift to DET 28 for 3 yards (K.Clark).,3.0
3.0,401326589.0,401326589440,Rush,1.0,0.0,429.0,2.0,(7:09) J.Williams left tackle to DET 34 for 6 yards (K.Barnes; P.Smith).,6.0
3.0,401326589.0,401326589461,Rush,1.0,0.0,392.0,3.0,(6:32) (Shotgun) J.Williams right tackle to DET 38 for 4 yards (T.Slaton).,4.0
3.0,401326589.0,401326589482,Pass Reception,1.0,0.0,356.0,1.0,(5:56) (Shotgun) J.Goff pass short right to K.Raymond to DET 43 for 5 yards (A.Amos).,5.0
1.0,401326589.0,401326589506,Pass Incompletion,1.0,0.0,316.0,2.0,(5:16) R.McCollum reported in as eligible.  J.Goff pass incomplete deep left to K.Raymond. DET-E.Brown was injured during the play. His return is Questionable.,0.0
1.0,401326589.0,401326589533,Sack,1.0,0.0,311.0,3.0,(5:11) (Shotgun) J.Goff sacked at DET 35 for -8 yards (D.Lowry).,-8.0
1.0,401326589.0,401326589552,Pass Incompletion,1.0,0.0,274.0,4.0,(4:34) (Punt formation) J.Fox pass incomplete short left to G.Igwebuike.,0.0
1.0,401326589.0,401326589574,Pass Reception,1.0,0.0,269.0,1.0,(4:29) (Shotgun) A.Rodgers pass short left to D.Adams to DET 34 for 1 yard (W.Harris).,1.0
1.0,401326589.0,401326589598,Pass Incompletion,1.0,0.0,230.0,2.0,(3:50) (Shotgun) A.Rodgers pass incomplete short middle to M.Valdes-Scantling.,0.0
1.0,401326589.0,401326589620,Sack,1.0,0.0,225.0,3.0,(3:45) (Shotgun) A.Rodgers sacked at DET 42 for -8 yards (J.Lemonier).,-8.0
1.0,401326589.0,401326589639,Punt,1.0,0.0,184.0,4.0,"(3:04) C.Bojorquez punts 35 yards to DET 7, Center-S.Wirtel, fair catch by K.Raymond.",0.0
1.0,401326589.0,401326589658,Rush,1.0,0.0,177.0,1.0,(2:57) W.Holden reported in as eligible.  J.Williams up the middle to DET 8 for 1 yard (T.Lancaster).,1.0
1.0,401326589.0,401326589681,Pass Reception,1.0,0.0,132.0,2.0,(2:12) (Shotgun) J.Goff pass short right to A.St. Brown pushed ob at DET 25 for 17 yards (O.Burks).,17.0
-1.0,401326589.0,401326589710,Passing Touchdown,1.0,6.0,89.0,1.0,"Kalif Raymond Pass From Tom Kennedy for 75 Yrds R.Patterson extra point is GOOD, Center-S.Daly, Holder-J.Fox.",75.0
1.0,401326589.0,401326589751,Kickoff,1.0,0.0,89.0,0.0,"J.Fox kicks 65 yards from DET 35 to end zone, Touchback.",0.0
3.0,401326589.0,401326589766,Pass Reception,1.0,0.0,89.0,1.0,(1:29) (Shotgun) A.Rodgers pass short right to D.Adams to GB 38 for 13 yards (I.Melifonwu).,13.0
3.0,401326589.0,401326589790,Pass Reception,1.0,0.0,48.0,1.0,(:48) A.Rodgers pass short left to A.Dillon to GB 42 for 4 yards (D.Barnes).,4.0
4.0,401326589.0,401326589814,Rush,1.0,0.0,6.0,2.0,"(:06) A.Dillon left end to GB 42 for no gain (A.McNeill, R.Berry).",0.0
3.0,401326589.0,401326589835,End Period,1.0,0.0,0.0,3.0,END QUARTER 1,0.0
1.0,401326589.0,401326589854,Pass Reception,2.0,0.0,900.0,3.0,(15:00) (Shotgun) A.Rodgers pass short middle to A.Lazard to DET 49 for 9 yards (A.Parker).,9.0
1.0,401326589.0,401326589878,Rush,2.0,0.0,865.0,1.0,(14:25) P.Taylor left tackle to DET 43 for 6 yards (R.Berry).,6.0
1.0,401326589.0,401326589899,Sack,2.0,0.0,822.0,2.0,(13:42) (Shotgun) A.Rodgers sacked at DET 43 for 0 yards (D.Barnes).,0.0
1.0,401326589.0,401326589927,Pass Incompletion,2.0,0.0,776.0,3.0,(12:56) (Shotgun) A.Rodgers pass incomplete deep right to D.Adams (I.Melifonwu).,0.0
1.0,401326589.0,401326589949,Pass Reception,2.0,0.0,770.0,4.0,(12:50) (Shotgun) A.Rodgers pass short right to J.Deguara to DET 42 for 1 yard (T.Walker).,1.0
2.0,401326589.0,401326589973,Rush,2.0,0.0,764.0,1.0,(12:44) Ball flip. W.Holden reported in as eligible.  D.Swift right tackle to DET 44 for 1 yard (R.Gary).,1.0
1.0,401326589.0,4013265891000,Pass Reception,2.0,0.0,726.0,2.0,(12:06) W.Holden reported in as eligible.  J.Goff pass short middle to A.St. Brown to GB 47 for 9 yards (D.Savage).,9.0
1.0,401326589.0,4013265891026,Rush,2.0,0.0,680.0,1.0,(11:21) C.Reynolds right tackle to 50 for -3 yards (K.Barnes).,-3.0
2.0,401326589.0,4013265891047,Pass Reception,2.0,0.0,638.0,2.0,(10:38) (Shotgun) J.Goff pass short right to A.St. Brown to GB 34 for 16 yards (A.Amos).,16.0
3.0,401326589.0,4013265891071,Pass Reception,2.0,0.0,599.0,1.0,(9:59) (Shotgun) J.Goff pass short right to D.Swift to GB 28 for 6 yards (K.Barnes).,6.0
3.0,401326589.0,4013265891095,Pass Reception,2.0,0.0,556.0,2.0,(9:16) J.Goff pass short middle to A.St. Brown to GB 7 for 21 yards (D.Savage).,21.0
1.0,401326589.0,4013265891119,Pass Incompletion,2.0,0.0,510.0,1.0,(8:30) (Shotgun) J.Goff pass incomplete short left to J.Reynolds.,0.0
1.0,401326589.0,4013265891141,Rush,2.0,0.0,507.0,2.0,(8:27) (Shotgun) Direct snap to A.St. Brown.  C.Reynolds up the middle to GB 1 for 6 yards (K.Barnes; O.Burks).,6.0
1.0,401326589.0,4013265891162,Rush,2.0,0.0,465.0,3.0,(7:45) (Shotgun) C.Reynolds up the middle to GB 2 for -1 yards (T.Galeai; D.Lowry).,-1.0
-1.0,401326589.0,4013265891187,Passing Touchdown,2.0,6.0,420.0,4.0,"Amon-Ra St. Brown Pass From Jared Goff for 2 Yrds R.Patterson extra point is GOOD, Center-S.Daly, Holder-J.Fox.",2.0
1.0,401326589.0,4013265891228,Kickoff,2.0,0.0,420.0,0.0,"J.Fox kicks 65 yards from DET 35 to end zone, Touchback.",0.0
2.0,401326589.0,4013265891246,Rush,2.0,0.0,420.0,1.0,(7:00) A.Dillon left end to GB 33 for 8 yards (T.Walker).,8.0
2.0,401326589.0,4013265891267,Rush,2.0,0.0,374.0,2.0,(6:14) A.Dillon left tackle to GB 38 for 5 yards (N.Williams).,5.0
2.0,401326589.0,4013265891288,Pass Reception,2.0,0.0,333.0,1.0,(5:33) (Shotgun) A.Rodgers pass short middle to D.Adams to DET 46 for 16 yards (T.Walker).,16.0
1.0,401326589.0,4013265891312,Pass Reception,2.0,0.0,287.0,1.0,(4:47) A.Rodgers pass short left to D.Adams to DET 37 for 9 yards (T.Walker).,9.0
1.0,401326589.0,4013265891336,Rush,2.0,0.0,245.0,2.0,(4:05) A.Dillon left end to DET 33 for 4 yards (J.Reeves-Maybin; M.Brockers).,4.0
1.0,401326589.0,4013265891357,Rush,2.0,0.0,200.0,1.0,(3:20) (Shotgun) A.Dillon up the middle to DET 29 for 4 yards (D.Marlowe; T.Walker).,4.0
-1.0,401326589.0,4013265891378,Passing Touchdown,2.0,6.0,154.0,2.0,Allen Lazard 29 Yd pass from Aaron Rodgers (Mason Crosby PAT failed),29.0
1.0,401326589.0,4013265891419,Kickoff,2.0,0.0,154.0,0.0,"M.Crosby kicks 65 yards from GB 35 to end zone, Touchback.",0.0
2.0,401326589.0,4013265891434,Pass Reception,2.0,0.0,154.0,1.0,(2:34) (Shotgun) J.Goff pass short right to D.Swift ran ob at DET 30 for 5 yards (E.Stokes).,5.0
2.0,401326589.0,4013265891463,Two-minute warning,2.0,0.0,120.0,2.0,Two-Minute Warning,0.0
4.0,401326589.0,4013265891480,Rush,2.0,0.0,120.0,2.0,(2:00) (Shotgun) D.Swift left tackle to DET 41 for 11 yards (K.King).,11.0
4.0,401326589.0,4013265891501,Rush,2.0,0.0,89.0,1.0,(1:29) (Shotgun) D.Swift left tackle to DET 37 for -4 yards (D.Lowry).,-4.0
3.0,401326589.0,4013265891546,Timeout,2.0,0.0,56.0,3.0,Timeout #1 by DET at 00:47.,0.0
1.0,401326589.0,4013265891522,Pass Reception,2.0,0.0,56.0,2.0,(:56) (Shotgun) J.Goff pass short middle to T.Kennedy to DET 48 for 11 yards (A.Amos).,11.0
1.0,401326589.0,4013265891563,Pass Reception,2.0,0.0,47.0,3.0,(:47) (Shotgun) J.Goff pass short left to D.Swift pushed ob at 50 for 2 yards (K.Barnes).,2.0
4.0,401326589.0,4013265891592,Timeout,2.0,0.0,42.0,4.0,Timeout #2 by DET at 00:42.,0.0
1.0,401326589.0,4013265891638,Timeout,2.0,0.0,42.0,1.0,Timeout #2 by GB at 00:23.,0.0
3.0,401326589.0,4013265891609,Pass Reception,2.0,0.0,42.0,4.0,(:42) (Shotgun) J.Goff pass short right to J.Reynolds pushed ob at GB 39 for 11 yards (E.Stokes).,11.0
1.0,401326589.0,4013265891655,Pass Reception,2.0,0.0,23.0,1.0,(:23) (Shotgun) J.Goff pass short left to K.Raymond to GB 21 for 18 yards (R.Douglas).,18.0
1.0,401326589.0,4013265891684,Timeout,2.0,0.0,16.0,1.0,Timeout #3 by DET at 00:16.,0.0
1.0,401326589.0,4013265891701,Pass Reception,2.0,0.0,16.0,1.0,(:16) (Shotgun) J.Goff pass short middle to T.Kennedy ran ob at GB 16 for 5 yards (K.King).,5.0
1.0,401326589.0,4013265891730,Pass Incompletion,2.0,0.0,9.0,2.0,(:09) (Shotgun) J.Goff pass incomplete deep right to J.Reynolds.,0.0
3.0,401326589.0,4013265891752,Timeout,2.0,0.0,5.0,3.0,Timeout #3 by GB at 00:05.,0.0
-1.0,401326589.0,4013265891769,Field Goal Good,2.0,3.0,2.0,3.0,Riley Patterson 34 Yd Field Goal ,34.0
1.0,401326589.0,4013265891789,Kickoff,2.0,0.0,2.0,0.0,"J.Fox kicks 65 yards from DET 35 to end zone, Touchback.",0.0
1.0,401326589.0,4013265891804,Rush,2.0,0.0,2.0,1.0,(:02) J.Love kneels to GB 24 for -1 yards.,-1.0
1.0,401326589.0,4013265891825,End of Half,2.0,0.0,0.0,0.0,END QUARTER 2,0.0
1.0,401326589.0,4013265891844,Kickoff,3.0,0.0,900.0,0.0,"M.Crosby kicks 65 yards from GB 35 to end zone, Touchback.",0.0
1.0,401326589.0,4013265891859,Pass Incompletion,3.0,0.0,900.0,1.0,(15:00) J.Goff pass incomplete short right. Bal thrown away.,0.0
3.0,401326589.0,4013265891881,Pass Incompletion,3.0,0.0,897.0,2.0,(14:58) (Shotgun) J.Goff pass incomplete short left to A.St. Brown.,0.0
3.0,401326589.0,4013265891903,Pass Incompletion,3.0,0.0,892.0,3.0,(14:52) (Shotgun) J.Goff pass incomplete deep left [P.Smith]. Ball thrown away.,0.0
1.0,401326589.0,4013265891929,Punt,3.0,0.0,885.0,4.0,"(14:45) J.Fox punts 67 yards to GB 8, Center-S.Daly. Am.Rodgers to GB 31 for 23 yards (C.Reynolds).",23.0
1.0,401326589.0,4013265891954,Rush,3.0,0.0,871.0,1.0,(14:31) #10-J. Love in at QB. A.Dillon left end to GB 38 for 7 yards (J.Reeves-Maybin).,7.0
1.0,401326589.0,4013265891979,Fumble Recovery (Own),3.0,0.0,830.0,2.0,"(13:50) J.Love sacked at GB 30 for -8 yards (J.Okwara). FUMBLES (J.Okwara) [J.Okwara], and recovers at GB 30.",0.0
1.0,401326589.0,4013265891998,Fumble Recovery (Opponent),3.0,0.0,784.0,3.0,"(13:04) (Shotgun) J.Love pass short right to J.Winfree to GB 32 for 2 yards (A.Parker). FUMBLES (A.Parker), RECOVERED by DET-I.Melifonwu at GB 36. I.Melifonwu to GB 36 for no gain (Am.Rodgers).",2.0
-1.0,401326589.0,4013265892038,Passing Touchdown,3.0,6.0,770.0,1.0,"Brock Wright Pass From Jared Goff for 36 Yrds R.Patterson extra point is GOOD, Center-S.Daly, Holder-J.Fox.",36.0
1.0,401326589.0,4013265892079,Kickoff,3.0,0.0,770.0,0.0,"J.Fox kicks 65 yards from DET 35 to end zone, Touchback.",0.0
3.0,401326589.0,4013265892112,Pass Reception,3.0,0.0,770.0,1.0,"(12:50) J.Love pass short right to D.Dafney to DET 49 for 26 yards (T.Walker, D.Marlowe).",26.0
1.0,401326589.0,4013265892140,Rush,3.0,0.0,721.0,1.0,(12:01) A.Dillon right end to DET 46 for 3 yards (J.Okwara).,3.0
3.0,401326589.0,4013265892161,Rush,3.0,0.0,677.0,2.0,(11:17) A.Dillon right tackle to DET 41 for 5 yards (D.Barnes; L.Onwuzurike).,5.0
2.0,401326589.0,4013265892182,Pass Incompletion,3.0,0.0,634.0,3.0,(10:34) (Shotgun) J.Love pass incomplete short left to J.Deguara.,0.0
1.0,401326589.0,4013265892204,Penalty,3.0,0.0,631.0,4.0,"(10:31) (Shotgun) PENALTY on DET-J.Okwara, Neutral Zone Infraction, 5 yards, enforced at DET 41 - No Play.",5.0
3.0,401326589.0,4013265892227,Rush,3.0,0.0,631.0,1.0,(10:31) A.Dillon up the middle to DET 27 for 9 yards (W.Harris).,9.0
1.0,401326589.0,4013265892248,Rush,3.0,0.0,595.0,2.0,(9:55) A.Dillon right tackle to DET 27 for no gain (C.Harris).,0.0
1.0,401326589.0,4013265892269,Rush,3.0,0.0,555.0,3.0,(9:15) A.Dillon up the middle to DET 20 for 7 yards (J.Reeves-Maybin; T.Walker).,7.0
1.0,401326589.0,4013265892290,Rush,3.0,0.0,512.0,1.0,(8:32) P.Taylor up the middle to DET 17 for 3 yards (A.McNeill; T.Walker).,3.0
1.0,401326589.0,4013265892311,Pass Incompletion,3.0,0.0,472.0,2.0,(7:52) J.Love pass incomplete short right to E.St. Brown.,0.0
2.0,401326589.0,4013265892333,Pass Incompletion,3.0,0.0,467.0,3.0,(7:47) (Shotgun) J.Love pass incomplete short right to Am.Rodgers (A.Parker).,0.0
-1.0,401326589.0,4013265892355,Field Goal Good,3.0,3.0,458.0,4.0,Mason Crosby 36 Yd Field Goal ,36.0
