game_id,home_team_id,away_team_id
400554203,21,28
400554204,10,5
400554205,21,14
400554206,10,6
400554207,3,9
400554208,19,34
400554209,19,1
400554210,18,27
400554211,19,22
400554212,34,2
400554213,18,16
400554214,26,9
400554215,1,18
400554216,34,11
400554217,14,16
400554218,7,24
400554219,17,20
400554220,1,3
400554221,23,5
400554222,10,30
400554223,21,30
400554224,1,8
400554225,27,33
400554226,20,13
400554227,12,14
400554228,33,1
400554229,33,4
400554230,10,34
400554231,20,7
400554232,3,2
400554233,28,10
400554234,6,34
400554235,16,17
400554236,8,2
400554237,4,10
400554238,11,10
400554239,11,33
400554240,5,33
400554241,5,18
400554242,16,1
400554243,30,23
400554244,8,9
400554245,4,1
400554246,7,22
400554247,30,11
400554248,33,29
400554249,29,8
400554250,17,13
400554251,25,12
400554252,20,8
400554253,22,25
400554254,27,16
400554255,16,8
400554256,34,28
400554257,14,26
400554258,29,26
400554259,2,17
400554260,12,10
400554261,30,5
400554262,15,17
400554263,4,29
400554264,4,33
400554265,11,4
400554266,27,29
400554267,30,15
400554268,2,16
400554269,6,25
400554270,3,15
400554271,8,18
400554272,17,3
400554273,7,11
400554274,27,14
400554275,24,20
400554276,26,7
400554277,17,4
400554278,24,26
400554279,23,27
400554280,15,12
400554281,8,3
400554282,28,26
400554283,29,23
400554284,13,34
400554285,6,21
400554286,13,15
400554287,9,20
400554288,20,3
400554289,25,26
400554290,24,30
400554291,7,12
400554292,11,28
400554293,13,12
400554294,9,29
400554295,5,23
400554296,8,19
400554297,24,12
400554298,20,2
400554299,15,9
400554300,13,22
400554301,22,24
400554302,13,24
400554303,22,21
400554304,6,19
400554305,26,6
400554306,5,13
400554307,7,25
400554308,22,28
400554309,29,18
400554310,23,11
400554311,23,34
400554312,21,19
400554313,18,9
400554314,25,3
400554315,25,21
400554316,34,10
400554317,1,5
400554318,11,21
400554319,6,18
400554320,21,10
400554321,2,5
400554322,17,8
400554323,33,24
400554324,16,9
400554325,12,17
400554326,11,30
400554327,30,19
400554328,4,5
400554329,34,4
400554330,27,4
400554331,2,20
400554332,2,12
400554333,3,27
400554334,5,27
400554335,14,25
400554336,6,28
400554337,6,22
400554338,15,2
400554339,34,21
400554340,3,16
400554341,12,20
400554342,14,22
400554343,5,34
400554344,4,30
400554345,9,21
400554346,1,23
400554347,15,24
400554348,12,26
400554349,3,6
400554350,19,28
400554351,16,28
400554352,29,1
400554353,17,15
400554354,14,13
400554355,8,15
400554356,30,10
400554357,26,22
400554358,30,6
400554359,23,18
400554360,24,14
400554361,25,24
400554362,18,25
400554363,16,29
400554364,7,15
400554365,25,28
400554366,28,21
400554367,33,10
400554368,1,22
400554369,19,6
400554370,20,23
400554371,9,17
400554372,27,1
400554373,15,16
400554374,4,23
400554375,18,4
400554376,12,13
400554377,25,14
400554378,28,27
400554379,28,14
400554380,11,34
400554381,17,7
400554382,33,30
400554383,14,7
400554384,10,19
400554385,26,13
400554386,2,9
400554387,19,25
400554388,18,29
400554389,23,33
400554390,29,27
400554391,24,13
400554392,5,4
400554393,19,11
400554394,18,33
400554395,12,7
400554396,13,7
400554397,22,14
400554398,34,33
400554399,20,15
400554400,26,19
400554401,3,8
400554402,29,5
400554403,9,3
400554404,1,29
400554405,33,5
400554406,18,1
400554407,28,6
400554408,21,29
400554409,10,11
400554410,27,9
400554411,9,8
400554412,34,30
400554413,12,24
400554414,22,8
400554415,8,16
400554416,16,20
400554417,11,17
400554418,10,20
400554419,15,33
400554420,24,7
400554421,10,23
400554422,5,11
400554423,26,25
400554424,8,27
400554425,21,6
400554426,30,34
400554427,3,18
400554428,7,2
400554429,22,12
400554430,21,26
400554431,13,25
400554432,24,17
400554433,9,1
400554434,23,12
400554435,15,20
400554436,20,17
400554437,16,3
400554438,17,2
400554439,14,19
400554440,19,21
400554441,23,4
400554442,13,2
400554443,27,18
400554444,6,11
400554445,7,13
400554446,25,22
400554447,22,26
400554448,26,14
400554449,4,7
400607990,2,20
400749027,26,17
400749511,23,33
400749512,29,22
400749513,11,4
400749514,6,8
400749515,17,33
400749516,26,29
400749517,7,11
400749518,9,6
400749519,26,9
400749520,17,11
400749554,35,36
400761514,15,20
400761515,30,2
400761516,12,8
400791484,19,28
400791485,17,23
400791486,20,2
400791487,34,11
400791488,12,3
400791489,3,9
400791490,9,8
400791491,6,1
400791492,4,26
400791493,34,12
400791494,27,6
400791495,1,28
400791496,10,11
400791497,20,5
400791498,27,30
400791499,10,29
400791500,5,13
400791501,13,24
400791502,10,13
400791503,25,26
400791504,12,2
400791505,11,27
400791506,28,19
400791507,8,21
400791508,21,28
400791509,6,29
400791510,9,3
400791511,28,27
400791512,34,18
400791513,22,16
400791514,1,16
400791515,20,17
400791516,4,14
400791517,10,1
400791518,10,34
400791519,30,24
400791520,11,18
400791521,12,5
400791522,20,15
400791523,8,16
400791524,21,2
400791525,15,11
400791526,25,22
400791527,12,23
400791528,18,30
400791529,14,5
400791530,5,25
400791531,8,25
400791532,26,23
400791533,15,34
400791534,14,8
400791535,2,6
400791536,17,20
400791537,7,17
400791538,27,3
400791539,27,18
400791540,24,13
400791541,2,11
400791542,21,18
400791543,14,3
400791544,28,15
400791545,33,5
400791546,33,4
400791547,30,29
400791548,9,14
400791549,28,18
400791550,14,26
400791551,10,2
400791552,21,15
400791553,17,30
400791554,8,22
400791555,22,18
400791556,23,5
400791557,29,18
400791558,24,8
400791559,6,17
400791560,13,7
400791561,5,33
400791562,20,10
400791563,1,29
400791564,19,6
400791565,16,19
400791566,4,23
400791567,29,21
400791568,8,9
400791569,26,14
400791570,34,17
400791571,22,9
400791572,19,20
400791573,30,11
400791574,22,33
400791575,33,23
400791576,14,22
400791577,12,24
400791578,7,4
400791579,27,1
400791580,3,28
400791581,33,30
400791582,27,10
400791583,20,21
400791584,19,25
400791585,13,4
400791586,13,16
400791587,7,33
400791588,24,23
400791589,34,27
400791590,6,19
400791591,19,17
400791592,16,24
400791593,18,1
400791594,14,23
400791595,7,12
400791596,1,21
400791597,22,25
400791598,20,28
400791599,26,22
400791600,25,16
400791601,17,15
400791602,18,29
400791603,2,20
400791604,29,1
400791605,1,27
400791606,16,26
400791607,15,17
400791608,7,13
400791609,5,22
400791610,29,27
400791611,2,34
400791612,9,6
400791613,14,25
400791614,1,18
400791615,15,33
400791616,33,26
400791617,4,33
400791618,18,19
400791619,5,4
400791620,5,23
400791621,23,22
400791622,4,34
400791623,15,2
400791624,12,7
400791625,16,12
400791626,26,3
400791627,2,4
400791628,29,34
400791629,8,3
400791630,23,25
400791631,8,7
400791632,30,10
400791633,5,7
400791634,18,27
400791635,9,12
400791636,8,13
400791637,30,34
400791638,16,8
400791639,10,15
400791640,1,11
400791641,15,19
400791642,3,16
400791643,10,30
400791644,34,30
400791645,11,10
400791646,33,24
400791647,3,25
400791648,12,13
400791649,23,4
400791650,14,27
400791651,6,28
400791652,24,7
400791653,34,10
400791654,19,21
400791655,13,12
400791656,6,20
400791657,13,20
400791658,17,21
400791659,3,8
400791660,16,3
400791661,3,22
400791662,23,33
400791663,26,29
400791664,2,17
400791665,34,20
400791666,4,24
400791667,9,24
400791668,21,27
400791669,5,10
400791670,25,33
400791671,11,30
400791672,19,1
400791673,3,7
400791674,11,17
400791675,28,14
400791676,21,19
400791677,16,9
400791678,2,19
400791679,33,14
400791680,30,15
400791681,6,26
400791682,23,11
400791683,9,16
400791684,7,9
400791685,30,1
400791686,28,6
400791687,7,24
400791688,11,34
400791689,22,26
400791690,29,11
400791691,25,14
400791692,21,22
400791693,19,29
400791694,17,10
400791695,28,2
400791696,33,12
400791697,26,5
400791698,4,5
400791699,13,9
400791700,29,9
400791701,27,29
400791702,13,33
400791703,15,6
400791704,28,21
400791705,21,6
400791706,3,13
400791707,29,28
400791708,9,26
400791709,1,34
400791710,22,4
400791711,11,20
400791712,4,12
400791713,26,25
400791714,24,5
400791715,24,12
400791716,25,9
400791717,17,2
400791718,22,14
400791719,7,16
400791720,18,6
400791721,17,28
400791722,18,10
400791723,23,7
400791724,24,15
400791725,2,15
400791726,25,4
400791727,16,14
400791728,20,30
400791729,18,8
400791730,23,13
400791731,27,19
400791732,25,1
400791733,11,7
400791734,6,21
400791735,24,3
400791741,26,8
400820428,4,23
400820429,34,12
400820430,28,9
400820431,16,26
400820432,17,12
400820433,22,9
400820434,7,23
400820435,29,26
400820436,7,17
400820437,29,22
400820438,7,29
400858208,36,35
400874428,12,13
400874429,9,3
400874483,25,22
400874484,7,29
400874485,21,19
400874486,30,9
400874487,23,4
400874488,8,10
400874489,2,15
400874490,14,19
400874491,12,18
400874492,10,11
400874493,21,16
400874494,4,5
400874495,8,16
400874496,8,28
400874497,2,23
400874498,30,13
400874499,6,28
400874500,15,2
400874501,20,33
400874502,11,23
400874503,25,27
400874504,10,7
400874505,1,24
400874506,23,17
400874507,3,10
400874508,22,26
400874509,7,34
400874510,33,2
400874511,34,3
400874512,5,33
400874513,18,27
400874514,14,26
400874515,22,27
400874516,17,20
400874517,24,30
400874518,28,6
400874519,5,17
400874520,21,5
400874521,30,10
400874522,1,27
400874523,9,16
400874524,10,16
400874525,13,1
400874526,7,11
400874527,20,4
400874528,5,24
400874529,19,18
400874530,2,20
400874531,19,4
400874532,25,14
400874533,8,21
400874534,3,28
400874535,29,25
400874536,17,26
400874537,28,23
400874538,23,6
400874539,22,17
400874540,29,1
400874541,17,15
400874542,22,25
400874543,18,13
400874544,24,15
400874545,16,9
400874546,13,11
400874547,3,21
400874548,11,3
400874549,34,12
400874550,27,18
400874551,17,34
400874552,21,28
400874553,10,30
400874554,2,30
400874555,4,28
400874556,15,22
400874557,11,12
400874558,2,22
400874559,29,24
400874560,33,4
400874561,27,13
400874562,10,13
400874563,5,4
400874564,18,26
400874565,15,5
400874566,1,22
400874567,30,33
400874568,8,3
400874569,34,8
400874570,12,24
400874571,26,22
400874572,10,9
400874573,11,8
400874574,6,19
400874575,14,25
400874576,28,16
400874577,26,15
400874578,27,3
400874579,34,4
400874580,29,12
400874581,15,10
400874582,21,1
400874583,23,33
400874584,20,14
400874585,12,7
400874586,18,7
400874587,30,34
400874588,6,8
400874589,33,5
400874590,33,28
400874591,26,2
400874592,13,7
400874593,24,10
400874594,9,11
400874595,16,34
400874596,14,29
400874597,25,18
400874598,33,23
400874599,5,6
400874600,12,30
400874601,15,20
400874602,23,20
400874603,19,21
400874604,16,8
400874605,27,1
400874606,1,18
400874607,7,1
400874608,4,33
400874609,29,18
400874610,9,8
400874611,11,34
400874612,5,20
400874613,4,7
400874614,5,19
400874615,29,16
400874616,1,9
400874617,30,16
400874618,27,14
400874619,2,17
400874620,26,25
400874621,25,20
400874622,7,24
400874623,12,20
400874624,11,24
400874625,29,22
400874626,18,14
400874627,14,1
400874628,21,23
400874629,6,21
400874630,6,4
400874631,28,19
400874632,10,34
400874633,14,2
400874634,5,23
400874635,27,29
400874636,13,24
400874637,8,9
400874638,6,33
400874639,11,30
400874640,9,19
400874641,8,30
400874642,15,17
400874643,16,3
400874644,11,10
400874645,20,2
400874646,4,2
400874647,21,6
400874648,29,27
400874649,12,27
400874650,6,3
400874651,9,26
400874652,3,16
400874653,18,1
400874654,15,25
400874655,4,15
400874656,19,6
400874657,30,11
400874658,34,10
400874659,34,24
400874660,28,5
400874661,17,33
400874662,20,26
400874663,17,2
400874664,1,29
400874665,27,26
400874666,33,13
400874667,26,14
400874668,3,8
400874669,27,7
400874670,13,29
400874671,22,14
400874672,24,18
400874673,20,15
400874674,25,6
400874675,23,12
400874676,7,12
400874677,16,19
400874678,3,9
400874679,6,27
400874680,20,17
400874681,34,30
400874682,19,28
400874683,2,5
400874684,21,9
400874685,33,21
400874686,12,10
400874687,19,8
400874688,16,11
400874689,22,18
400874690,23,5
400874691,19,3
400874692,14,22
400874693,24,7
400874694,7,13
400874695,16,22
400874696,24,12
400874697,14,15
400874698,2,25
400874699,25,26
400874700,25,17
400874701,28,21
400874702,26,21
400874703,10,5
400874704,28,9
400874705,19,33
400874706,13,34
400874707,18,29
400874708,3,30
400874709,8,14
400874710,1,25
400874711,7,17
400874712,24,13
400874713,16,6
400874714,4,23
400874715,1,12
400874716,28,29
400874717,18,8
400874718,17,14
400874719,30,7
400874720,9,34
400874721,4,21
400874722,33,15
400874723,3,25
400874724,13,2
400874725,23,19
400874726,22,28
400874727,24,27
400874728,26,29
400874729,20,11
400874730,15,23
400874731,13,12
400874732,26,1
400874733,9,6
400874734,34,11
400874735,22,20
400874736,17,4
400878708,32,31
400927746,17,34
400927747,1,26
400927748,12,23
400927749,6,9
400927750,17,23
400927751,1,9
400927752,1,17
400932687,23,15
400932688,34,13
400932689,26,8
400932690,9,19
400950241,15,18
400951552,27,17
400951553,22,26
400951554,4,2
400951555,2,18
400951556,5,20
400951557,1,18
400951558,8,29
400951559,3,9
400951560,2,11
400951561,29,16
400951562,11,25
400951563,8,5
400951564,4,3
400951565,11,23
400951566,17,12
400951567,2,20
400951568,25,14
400951569,8,16
400951570,3,1
400951571,13,12
400951572,4,33
400951573,6,24
400951574,5,23
400951575,2,27
400951576,8,22
400951577,28,19
400951578,3,29
400951579,30,33
400951580,34,30
400951581,15,27
400951582,5,10
400951583,2,7
400951584,10,13
400951585,9,18
400951586,1,27
400951587,29,18
400951588,4,5
400951589,11,30
400951590,3,23
400951591,11,10
400951592,28,21
400951593,14,22
400951594,8,1
400951595,12,2
400951596,33,11
400951597,14,11
400951598,15,20
400951599,11,5
400951600,17,15
400951601,9,26
400951602,9,16
400951603,16,33
400951604,16,27
400951605,25,29
400951606,20,29
400951607,17,34
400951608,6,19
400951609,23,4
400951610,21,3
400951611,20,15
400951612,16,18
400951613,29,27
400951614,14,18
400951615,7,24
400951616,21,19
400951617,3,5
400951618,25,26
400951619,25,6
400951620,4,34
400951621,4,8
400951622,22,30
400951623,10,26
400951624,24,7
400951625,12,15
400951626,33,5
400951627,9,4
400951628,19,26
400951629,13,7
400951630,29,2
400951631,17,2
400951632,11,22
400951633,23,9
400951634,24,12
400951635,30,10
400951636,12,21
400951637,18,1
400951638,17,1
400951639,18,17
400951640,33,34
400951641,21,28
400951642,20,24
400951643,23,16
400951644,28,13
400951645,27,3
400951646,15,10
400951647,5,9
400951648,30,24
400951649,34,25
400951650,19,24
400951651,21,22
400951652,30,26
400951653,27,20
400951654,12,13
400951655,23,30
400951656,10,4
400951657,14,26
400951658,28,16
400951659,13,33
400951660,27,8
400951661,6,9
400951662,22,10
400951663,14,34
400951664,34,12
400951665,7,20
400951666,24,15
400951667,10,14
400951668,22,6
400951669,13,20
400951670,33,15
400951671,28,7
400951672,6,28
400951673,7,6
400951674,14,28
400951675,25,30
400951676,26,25
400951677,1,16
400951678,9,3
400951679,1,9
400951680,33,8
400951681,19,8
400951682,22,19
400951683,5,16
400951684,2,17
400951685,1,2
400951686,1,6
400951687,24,28
400951688,25,19
400951689,14,21
400951690,7,17
400951691,3,16
400951692,19,6
400951693,29,15
400951694,23,33
400951695,29,21
400951696,15,17
400951697,1,15
400951698,23,10
400951699,33,3
400951700,34,5
400951701,3,8
400951702,16,9
400951703,9,33
400951704,18,8
400951705,11,7
400951706,2,13
400951707,3,25
400951708,33,23
400951709,6,26
400951710,9,27
400951711,4,11
400951712,5,4
400951713,30,11
400951714,34,23
400951715,17,24
400951716,6,14
400951717,18,3
400951718,15,7
400951719,21,13
400951720,34,10
400951721,20,1
400951722,18,29
400951723,21,25
400951724,16,8
400951725,27,29
400951726,20,12
400951727,17,29
400951728,10,34
400951729,26,34
400951730,20,30
400951731,24,5
400951732,28,6
400951733,22,14
400951734,1,29
400951735,22,25
400951736,8,23
400951737,12,7
400951738,24,21
400951739,33,4
400951740,13,19
400951741,8,9
400951742,27,19
400951743,20,2
400951744,7,13
400951745,11,34
400951746,26,21
400951747,26,11
400951748,15,2
400951749,29,1
400951750,16,3
400951751,34,11
400951752,12,28
400951753,30,4
400951754,4,23
400951755,18,27
400951756,17,20
400951757,19,28
400951758,19,14
400951759,21,6
400951760,21,7
400951761,10,33
400951762,23,5
400951763,25,22
400951764,27,18
400951765,26,28
400951766,20,17
400951767,28,25
400951768,8,3
400951769,5,30
400951770,22,27
400951771,34,22
400951772,12,24
400951773,30,14
400951774,2,15
400951775,16,14
400951776,12,23
400951777,29,9
400951778,5,33
400951779,13,24
400951780,18,28
400951781,30,34
400951782,7,19
400951783,19,12
400951784,16,4
400951785,10,11
400951786,6,12
400951787,15,13
400951788,10,30
400951789,7,12
400951790,9,8
400951791,24,13
400951792,14,25
400951793,26,22
400951806,18,20
400951807,24,2
400951808,19,21
400951809,28,22
400951810,7,4
400951811,26,14
400951812,23,17
400951813,25,10
400951814,13,6
400951815,13,17
400951816,27,1
400951817,6,21
400951818,26,1
400981391,15,27
400999088,31,32
400999171,14,1
400999172,17,30
400999173,17,21
400999174,21,16
400999175,12,10
400999176,30,2
400999177,18,29
400999178,17,10
400999179,21,1
400999180,16,18
400999181,23,30
401030690,4,33
401030691,1,29
401030692,19,21
401030693,28,11
401030694,10,34
401030695,1,27
401030696,27,21
401030697,17,11
401030698,23,12
401030699,30,21
401030700,20,15
401030701,28,29
401030702,2,10
401030703,34,15
401030704,2,24
401030705,9,16
401030706,13,26
401030707,12,7
401030708,18,5
401030709,23,1
401030710,21,1
401030711,33,2
401030712,19,30
401030713,18,27
401030714,17,34
401030715,16,25
401030716,15,10
401030717,11,4
401030718,5,23
401030719,33,5
401030720,24,12
401030721,7,26
401030722,2,15
401030723,29,6
401030724,10,30
401030725,22,28
401030726,9,3
401030727,28,21
401030728,8,20
401030729,23,29
401030730,25,8
401030731,23,5
401030732,14,22
401030733,30,17
401030734,20,7
401030735,19,28
401030736,7,13
401030737,20,11
401030738,6,19
401030739,3,26
401030740,8,26
401030741,12,30
401030742,16,22
401030743,4,23
401030744,4,27
401030745,8,9
401030746,5,24
401030747,3,20
401030748,34,2
401030749,13,11
401030750,2,20
401030751,13,14
401030752,4,18
401030753,28,19
401030754,5,1
401030755,10,11
401030756,9,15
401030757,9,8
401030758,27,18
401030759,34,30
401030760,12,13
401030761,15,17
401030762,34,10
401030763,16,3
401030764,12,33
401030765,17,20
401030766,11,30
401030767,25,13
401030768,18,29
401030769,2,3
401030770,5,33
401030771,15,3
401030772,22,25
401030773,7,14
401030774,10,33
401030775,5,20
401030776,6,30
401030777,1,18
401030778,29,19
401030779,17,12
401030780,14,9
401030781,28,9
401030782,21,11
401030783,9,25
401030784,16,2
401030785,4,15
401030786,16,18
401030787,15,13
401030788,33,7
401030789,2,17
401030790,29,4
401030791,34,19
401030792,24,10
401030793,24,13
401030794,30,10
401030795,12,25
401030796,1,19
401030797,25,22
401030798,14,24
401030799,26,6
401030800,22,7
401030801,22,3
401030802,8,17
401030803,21,16
401030804,12,4
401030805,27,23
401030806,27,5
401030807,21,29
401030808,26,14
401030809,20,16
401030810,3,8
401030811,29,27
401030812,19,6
401030813,34,11
401030814,5,12
401030815,12,22
401030816,15,20
401030817,3,14
401030818,23,4
401030819,33,23
401030820,27,1
401030821,10,17
401030822,16,8
401030823,5,29
401030824,7,24
401030825,9,1
401030826,28,1
401030827,25,7
401030828,27,28
401030829,7,34
401030830,15,8
401030831,34,6
401030832,3,17
401030833,11,2
401030834,18,28
401030835,30,34
401030836,33,18
401030837,28,6
401030838,25,14
401030839,14,16
401030840,30,20
401030841,17,15
401030842,10,21
401030843,11,34
401030844,9,2
401030845,6,8
401030846,3,27
401030847,1,4
401030848,22,26
401030849,29,33
401030850,14,25
401030851,24,4
401030852,26,24
401030853,20,2
401030854,6,21
401030855,18,14
401030856,26,22
401030858,17,9
401030859,13,24
401030860,22,8
401030861,11,19
401030862,6,10
401030863,13,23
401030864,21,34
401030865,14,26
401030866,15,30
401030867,26,16
401030868,10,28
401030869,21,6
401030870,20,9
401030871,21,28
401030872,5,4
401030873,25,19
401030874,12,24
401030875,6,27
401030876,7,5
401030877,8,16
401030878,26,9
401030891,20,34
401030892,17,2
401030893,3,9
401030894,33,4
401030895,29,1
401030896,2,8
401030897,24,33
401030898,33,27
401030899,6,18
401030900,1,22
401030901,25,3
401030902,27,25
401030903,3,16
401030904,20,17
401030905,8,3
401030906,11,15
401030907,22,14
401030908,16,9
401030909,4,13
401030910,8,29
401030911,7,23
401030912,24,22
401030913,18,23
401030914,21,19
401030915,19,10
401030916,33,13
401030917,26,12
401030918,16,15
401030919,2,30
401030920,29,26
401030921,4,5
401030922,11,10
401030923,18,1
401030924,30,28
401030925,6,28
401030926,13,7
401030927,11,6
401030928,1,33
401030929,1,6
401030930,13,5
401030931,19,18
401030932,24,25
401030933,23,33
401030934,7,12
401030935,13,12
401030950,25,26
401030951,23,24
401030952,19,27
401030953,19,3
401030954,15,2
401030955,4,7
401030956,23,17
401030957,8,14
401030958,26,25
401030959,17,16
401030960,10,20
401030961,14,21
401030962,30,11
401030963,18,21
401030964,34,5
401030965,9,22
401030966,28,34
401030967,29,18
401030968,27,29
401030969,24,7
401030970,22,13
401030971,30,23
401030972,14,12
401038115,14,17
401038118,18,14
401038850,12,17
401038851,32,31
401038952,34,11
401038953,6,26
401038954,3,21
401038955,33,24
401038956,14,6
401038957,12,11
401038958,18,21
401038959,17,24
401127859,30,10
401127860,17,23
401127861,17,20
401127862,15,17
401127863,9,21
401127864,28,17
401127865,34,11
401127866,2,17
401127867,5,4
401127868,2,33
401127869,1,29
401127870,1,27
401127871,3,6
401127872,2,7
401127893,7,8
401127894,20,17
401127895,17,5
401127896,24,13
401127897,21,17
401127898,17,2
401127899,33,17
401127900,25,14
401127901,27,34
401127902,7,12
401127903,1,30
401127904,5,33
401127905,16,28
401127906,11,29
401127907,13,24
401127908,22,25
401127909,17,15
401127910,15,4
401127911,3,8
401127912,14,4
401127913,3,9
401127914,3,19
401127915,2,4
401127916,9,28
401127917,17,19
401127918,4,23
401127919,5,15
401127920,34,7
401127921,6,15
401127922,18,29
401127923,29,14
401127924,20,13
401127925,9,7
401127926,16,8
401127927,26,14
401127928,5,10
401127929,11,1
401127930,17,12
401127931,30,12
401127932,29,30
401127933,20,23
401127934,4,33
401127935,10,18
401127936,30,34
401127937,28,19
401127938,21,6
401127939,5,2
401127940,1,14
401127941,26,22
401127942,2,15
401127943,3,12
401127944,9,29
401127945,4,30
401127946,16,9
401127947,8,16
401127948,18,1
401127949,9,13
401127950,33,23
401127951,11,34
401127952,20,19
401127953,12,33
401127954,15,33
401127955,4,17
401127956,16,13
401127957,17,6
401127958,4,22
401127959,21,8
401127960,34,1
401127961,16,1
401127962,22,29
401127963,20,2
401127964,18,25
401127965,18,27
401127966,27,19
401127967,34,17
401127968,21,28
401127969,20,15
401127970,24,34
401127971,19,16
401127972,24,11
401127973,2,20
401127974,19,22
401127975,29,18
401127976,27,22
401127977,28,25
401127978,4,5
401127979,10,24
401127980,6,28
401127981,10,12
401127982,3,18
401127983,8,9
401127984,34,10
401127985,26,33
401127986,11,15
401127987,6,21
401127988,30,11
401127989,23,14
401127990,12,24
401127991,16,3
401127992,25,26
401127993,26,18
401127994,27,11
401127995,26,4
401127996,28,8
401127997,30,24
401127998,25,23
401127999,22,8
401128000,10,30
401128001,13,3
